tract,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
211000,2020,Los Angeles,1,Hancock Park,4,3,4,26,50,33,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.678,0,0,0,0,0.019,0,0,0,0,0.066,0,0,0,0,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.678,0,0,0,0,7.678
211120,2020,Los Angeles,1,Koreatown/Westlake,4,2,13,24,53,34,0,0,0,3,39,0,0,0,0,0,2,9,0,47,2,3.024,15.967,0,69.459,3.356,0.126,0.389,0,0.598,0.038,0.436,1.482,0,2.032,0.132,2.59,14.484,0,67.427,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.805,0,0,0,0,130.805
211121,2020,Los Angeles,1,Westlake,4,2,13,24,53,34,0,0,0,2,6,0,0,0,0,0,2,1,2,12,12,3.024,1.774,2.842,17.734,20.134,0.126,0.043,0.086,0.152,0.228,0.435,0.165,0.31,0.518,0.794,2.589,1.609,2.532,17.215,19.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.509,0,0,0,0,51.509
211122,2020,Los Angeles,1,Koreatown,4,2,13,24,53,34,0,0,0,2,6,0,0,0,0,0,2,0,1,3,15,3.024,0,1.421,4.434,25.168,0.126,0,0.043,0.038,0.285,0.435,0,0.155,0.129,0.992,2.589,0,1.266,4.304,24.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.047,0,0,0,0,40.047
211201,2020,Los Angeles,1,Koreatown,4,2,13,24,53,34,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
211202,2020,Los Angeles,1,Koreatown,4,2,13,24,53,34,5,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1.512,1.774,1.421,0,0,0.063,0.043,0.043,0,0,0.218,0.165,0.155,0,0,1.295,1.609,1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.707,0,0,0,0,7.707
211310,2020,Los Angeles,1,Koreatown,4,2,13,24,53,34,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1.512,1.774,0,0,0,0.063,0.043,0,0,0,0.218,0.165,0,0,0,1.295,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.286,0,0,0,0,5.286
211320,2020,Los Angeles,1,Koreatown,4,2,13,24,53,34,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1.512,0,0,1.478,0,0.063,0,0,0.013,0,0.218,0,0,0.043,0,1.295,0,0,1.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,4.99
211410,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,4,0,0,0,0,0,0,2,0,0,2,0,3.548,0,0,3.356,0,0.086,0,0,0.038,0,0.329,0,0,0.132,0,3.219,0,0,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.904,0,0,0,0,10.904
211420,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,1.774,2.842,0,0,0,0.043,0.086,0,0,0,0.165,0.31,0,0,0,1.609,2.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.616,0,0,0,0,6.616
211500,2020,Los Angeles,1,Windsor Square,4,3,4,24,53,34,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.512,1.774,0,0,0,0.063,0.043,0,0,0,0.218,0.165,0,0,0,1.295,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.286,0,0,0,0,3.286
211701,2020,Los Angeles,1,Windsor Square,4,3,4,24,53,34,0,0,0,1,6,0,0,0,0,0,1,2,2,0,1,1.512,3.548,2.842,0,1.678,0.063,0.086,0.086,0,0.019,0.218,0.329,0.31,0,0.066,1.295,3.219,2.531,0,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.58,0,0,0,0,15.58
211703,2020,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1.512,0,0,2.956,1.678,0.063,0,0,0.025,0.019,0.218,0,0,0.086,0.066,1.295,0,0,2.869,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.146,0,0,0,0,6.146
211704,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.478,0,0,0,0,0.013,0,0,0,0,0.043,0,0,0,0,1.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.478,0,0,0,0,5.478
211802,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,14,0,0,0,0,0,1,0,1,9,3,1.512,0,1.421,13.301,5.034,0.063,0,0.043,0.114,0.057,0.218,0,0.155,0.389,0.198,1.295,0,1.266,12.912,4.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.267,0,0,0,0,35.267
211803,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211804,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,4,0,0,0,0,0,1,0,0,2,0,1.512,0,0,2.956,0,0.063,0,0,0.025,0,0.218,0,0,0.086,0,1.295,0,0,2.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468,0,0,0,0,8.468
211910,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.774,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774,0,0,0,0,3.774
211921,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,5,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,1.421,2.956,0,0,0,0.043,0.025,0,0,0,0.155,0.086,0,0,0,1.266,2.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.377,0,0,0,0,8.377
211922,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2.956,0,0,0,0,0.025,0,0,0,0,0.086,0,0,0,0,2.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.956,0,0,0,0,3.956
212101,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,31,0,0,2,14,0,0,0,0,0,0,1,0,10,11,0,1.774,0,14.778,18.457,0,0.043,0,0.127,0.209,0,0.165,0,0.432,0.728,0,1.609,0,14.346,17.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.009,0,0,0,0,49.009
212102,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,1,0,0,1,6,0,0,0,0,0,0,0,0,3,2,0,0,0,4.434,3.356,0,0,0,0.038,0.038,0,0,0,0.13,0.132,0,0,0,4.304,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.789,0,0,0,0,13.789
212202,2020,Los Angeles,1,Westlake,4,2,1,24,53,34,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1.774,1.421,0,1.678,0,0.043,0.043,0,0.019,0,0.165,0.155,0,0.066,0,1.609,1.266,0,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.873,0,0,0,0,5.873
212203,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,17,0,0,0,0,0,0,0,0,8,4,0,0,0,11.823,6.712,0,0,0,0.101,0.076,0,0,0,0.345,0.264,0,0,0,11.477,6.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.534,0,0,0,0,35.534
212204,2020,Los Angeles,1,Westlake,4,2,1,24,53,34,0,0,0,2,16,0,0,0,0,0,1,0,0,0,0,1.512,0,0,0,0,0.063,0,0,0,0,0.218,0,0,0,0,1.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.512,0,0,0,0,17.512
212303,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,8,0,0,1,10,0,0,0,0,0,0,0,0,6,6,0,0,0,8.867,10.067,0,0,0,0.076,0.114,0,0,0,0.259,0.397,0,0,0,8.608,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.934,0,0,0,0,28.934
212304,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.678,0,0,0,0,0.019,0,0,0,0,0.066,0,0,0,0,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.678,0,0,0,0,7.678
212305,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,5,0,0,1,0,0,0,11,0,0,3,2,2,1,1,4.536,3.548,2.842,1.478,1.678,0.188,0.086,0.086,0.013,0.019,0.653,0.329,0.31,0.043,0.066,3.884,3.219,2.531,1.435,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.082,0,0,0,0,25.082
212306,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,5,0,0,0,0,0,0,1,0,1,0,0,1.774,0,1.478,0,0,0.043,0,0.013,0,0,0.165,0,0.043,0,0,1.609,0,1.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.252,0,0,0,0,8.252
212410,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1.478,1.678,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.435,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.156,0,0,0,0,7.156
212420,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
212501,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.434,0,0,0,0,0.038,0,0,0,0,0.13,0,0,0,0,4.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.434,0,0,0,0,4.434
212502,2020,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,2,17,0,0,0,0,0,2,0,0,2,2,3.024,0,0,2.956,3.356,0.126,0,0,0.026,0.038,0.435,0,0,0.086,0.132,2.589,0,0,2.87,3.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.336,0,0,0,0,26.336
212610,2020,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,2,6,0,0,0,0,0,0,0,0,2,2,0,0,0,2.956,3.356,0,0,0,0.025,0.038,0,0,0,0.086,0.132,0,0,0,2.869,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.312,0,0,0,0,12.312
212620,2020,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
212701,2020,Los Angeles,1,Koreatown/Arlington Heights,4,2,4,24,53,34,0,0,0,2,3,0,0,0,0,0,0,2,1,0,1,0,3.548,1.421,0,1.678,0,0.086,0.043,0,0.019,0,0.329,0.155,0,0.066,0,3.219,1.266,0,1.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.647,0,0,0,0,9.647
