tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,ca_sad,us_cd,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
211123_q1,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,2,0,0,0,0,0,0,0,0,1,3,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51
211123_q2,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,21,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211124_x1,2023,Los Angeles city,1,Los Angeles city,4,2,1,26,54,34,2,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211124_x2,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,6,0,0,0,0,0,1,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211201,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211202,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,6,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211310,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211320,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211410,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211420,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211500_q1,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,51,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211500_q2,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,54,34,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211500_q3,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,54,34,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211701_r1,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,51,30,1,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211701_r2,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211703_x1,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211703_x2,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,54,34,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211704_x1,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211704_x2,2023,Los Angeles city,1,Los Angeles city,4,2,13,26,54,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211802,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,11,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211803,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211804,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211910,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211921,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211922,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212101,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,17,0,0,0,0,0,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212102,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212202,2023,Los Angeles city,1,Los Angeles city,4,2,1,26,54,34,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212203_x1,2023,Los Angeles city,1,Los Angeles city,4,2,1,26,54,34,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212203_x2,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212204_x1,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212204_x2,2023,Los Angeles city,1,Los Angeles city,4,2,1,26,54,34,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212204_x3,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212303,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,18,0,0,0,0,0,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212304,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,9,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212305,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212306,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212410,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,21
212420,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,3,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212501,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212502,2023,Los Angeles city,1,Los Angeles city,4,2,10,26,54,34,8,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212610_x1,2023,Los Angeles city,1,Los Angeles city,4,2,5,26,54,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
