tract_split,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,DemogSurveyAny,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totMSS,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMSSPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMSSHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMSSPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMSSPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
534900b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
535001a,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,1,6,0,0,0,0,0,1,0,9,1,0,1.328,0,14.42,1.177,0,0.047,0,0.171,0.002,0,0.152,0,0.697,0.007,0,1.176,0,13.723,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.926,0,0,0,0,22.926
535001b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.529,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,0,0,1.529
535002a,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,1,4,0,0,0,0,0,2,1,1,0,0,2.657,1.201,1.602,0,0,0.094,0.018,0.019,0,0,0.304,0.057,0.077,0,0,2.353,1.144,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,9.46
535002b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,1,0,0,0,0,0,0,5,0,6,4,6,6.641,0,9.614,4.708,9.173,0.234,0,0.114,0.008,0.023,0.759,0,0.465,0.026,0.068,5.882,0,9.149,4.682,9.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.136,0,0,0,0,30.136
535101a,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535101b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535102,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,0,0,0,0,1,23,0,0,0,0,0,48,43,39,4,1,63.756,51.66,62.488,4.708,1.529,2.247,0.788,0.739,0.008,0.004,7.29,2.448,3.021,0.026,0.011,56.466,49.212,59.467,4.682,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.14,0,0,0,0,207.14
535200,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1.177,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.177,0,0,0,0,7.177
535300a,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,0,0,0,0,1,52,0,0,0,0,0,5,4,16,0,2,6.641,4.806,25.636,0,3.058,0.234,0.073,0.303,0,0.008,0.759,0.228,1.239,0,0.023,5.882,4.578,24.397,0,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.141,0,0,0,0,92.141
535300b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,0,0,0,0,1,152,0,0,0,0,0,3,6,48,1,23,3.985,7.208,76.909,1.177,35.162,0.14,0.11,0.909,0.002,0.087,0.456,0.342,3.718,0.007,0.26,3.529,6.867,73.191,1.17,34.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.44,0,0,0,0,276.44
535400a,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,43,0,1,0,1,12,0,0,0,0,0,3,26,36,0,6,3.985,31.236,57.681,0,9.173,0.14,0.476,0.682,0,0.023,0.456,1.48,2.788,0,0.068,3.529,29.756,54.893,0,9.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.08,0,0,0,0,114.08
535400b,2022,Unincorporated,2,Florence-Firestone,6,2,0,33,59,44,23,0,1,1,1,5,0,0,0,0,0,11,0,39,0,0,14.611,0,62.488,0,0,0.515,0,0.739,0,0,1.671,0,3.021,0,0,12.94,0,59.467,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.099,14,0,0,14,96.099
535400c,2022,Los Angeles,2,Watts,6,2,0,33,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535501,2022,South Gate,2,South Gate,7,1,0,33,63,44,1,0,1,0,1,6,0,0,0,0,0,5,5,3,1,6,6.653,6.315,5.324,1.303,9.308,0.234,0.092,0.057,0.002,0.023,0.759,0.285,0.232,0.007,0.068,5.894,6.03,5.091,1.296,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.902,0,0,0,0,34.902
535502,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.331,0,1.775,0,0,0.047,0,0.019,0,0,0.152,0,0.077,0,0,1.179,0,1.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.105,0,0,0,0,4.105
535503,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.551,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551,0,0,0,0,7.551
535603,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,9,0,0,0,0,0,0,0,0,13,0,0,0,0,16.934,0,0,0,0,0.025,0,0,0,0,0.085,0,0,0,0,16.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.934,0,0,0,0,25.934
535604,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.331,1.263,0,0,0,0.047,0.018,0,0,0,0.152,0.057,0,0,0,1.179,1.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594,0,0,0,0,2.594
535605,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,3.992,3.789,1.775,0,0,0.14,0.055,0.019,0,0,0.456,0.171,0.077,0,0,3.536,3.618,1.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.555,0,0,0,0,9.555
535606,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,3.789,1.775,0,0,0,0.055,0.019,0,0,0,0.171,0.077,0,0,0,3.618,1.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.563,0,0,0,0,7.563
535607,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.551,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551,0,0,0,0,2.551
535701,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535702,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,3,0,1,1,13,0,0,0,0,0,5,0,2,0,0,6.653,0,3.549,0,0,0.234,0,0.038,0,0,0.759,0,0.155,0,0,5.894,0,3.394,0,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.202,37,0,0,37,60.202
535802,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535803,2022,South Gate,2,South Gate,7,1,0,33,63,44,3,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1.263,0,0,0,0,0.018,0,0,0,0,0.057,0,0,0,0,1.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.263,0,0,0,0,4.263
535804,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535901,2022,South Gate,2,South Gate,7,1,0,33,63,44,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535902,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
536000,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.303,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,1.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.303,0,0,0,0,5.303
536102,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,14,0,0,0,0,0,5,3,4,2,29,6.653,3.789,7.098,2.605,44.987,0.234,0.055,0.076,0.004,0.109,0.759,0.171,0.31,0.013,0.328,5.894,3.618,6.788,2.592,44.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.132,0,0,0,0,79.132
536103,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1.331,0,0,0,0,0.047,0,0,0,0,0.152,0,0,0,0,1.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.331,0,0,0,0,9.331
536104,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,38,0,0,0,0,0,2,0,2,13,8,2.661,0,3.549,16.934,12.41,0.094,0,0.038,0.025,0.03,0.304,0,0.155,0.085,0.091,2.357,0,3.394,16.848,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.554,0,0,0,0,73.554
536200a,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,3.549,3.908,0,0,0,0.038,0.006,0,0,0,0.155,0.02,0,0,0,3.394,3.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.457,0,0,0,0,7.457
536200b,2022,South Gate,2,South Gate,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,1,1.328,0,1.602,0,1.529,0.047,0,0.019,0,0.004,0.152,0,0.077,0,0.011,1.176,0,1.525,0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.459,0,0,0,0,9.459
540000b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,8,0,0,0,0,0,2,2,0,10,18,2.657,2.403,0,11.77,27.518,0.094,0.037,0,0.019,0.068,0.304,0.114,0,0.066,0.204,2.353,2.289,0,11.704,27.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.348,0,0,0,0,52.348
540000c,2022,Unincorporated,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,9,0,0,0,0,0,2,2,0,9,13,2.657,2.403,0,10.593,19.874,0.094,0.037,0,0.017,0.049,0.304,0.114,0,0.059,0.147,2.353,2.289,0,10.534,19.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.527,0,0,0,0,44.527
540101a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1.328,0,0,0,0,0.047,0,0,0,0,0.152,0,0,0,0,1.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.328,0,0,0,0,4.328
540101b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
540102a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.328,1.201,0,0,0,0.047,0.018,0,0,0,0.152,0.057,0,0,0,1.176,1.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,3.53
540102b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.529,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,0,0,0,0,2.529
540201a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,1.201,0,1.177,0,0,0.018,0,0.002,0,0,0.057,0,0.007,0,0,1.144,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.378,0,0,0,0,5.378
540201b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.201,0,0,0,0,0.018,0,0,0,0,0.057,0,0,0,0,1.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201,0,0,0,0,3.201
540202,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
540203,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,8,0,0,0,0,0,2,0,1,1,0,2.657,0,1.602,1.177,0,0.094,0,0.019,0.002,0,0.304,0,0.077,0.007,0,2.353,0,1.525,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.436,0,0,0,0,13.436
540300a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,25,0,1,0,1,17,0,0,0,0,0,1,1,0,2,0,1.328,1.201,0,2.354,0,0.047,0.018,0,0.004,0,0.152,0.057,0,0.013,0,1.176,1.144,0,2.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.884,0,0,0,0,21.884
540300b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,1,3,1,0,0,1.328,3.604,1.602,0,0,0.047,0.055,0.019,0,0,0.152,0.171,0.077,0,0,1.176,3.433,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.535,0,0,0,0,7.535
540400a,2022,Unincorporated,2,Willowbrook,6,2,0,35,63,44,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1.201,4.807,0,0,0,0.018,0.057,0,0,0,0.057,0.232,0,0,0,1.144,4.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.008,0,0,0,0,7.008
540400b,2022,Unincorporated,2,Willowbrook,6,2,0,35,63,44,0,0,0,0,1,2,0,0,0,0,0,5,2,0,1,2,6.641,2.403,0,1.177,3.058,0.234,0.037,0,0.002,0.008,0.759,0.114,0,0.007,0.023,5.882,2.289,0,1.17,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.279,0,0,0,0,15.279
540501,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1.328,0,1.602,0,0,0.047,0,0.019,0,0,0.152,0,0.077,0,0,1.176,0,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,0,0,0,0,4.931
540502a,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
540502b,2022,Lynwood,2,Lynwood,6,2,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540600,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,0,0,0,1,1,67,0,0,0,0,0,4,4,25,17,0,5.313,4.806,40.057,20.009,0,0.187,0.073,0.474,0.033,0,0.608,0.228,1.936,0.112,0,4.705,4.578,38.12,19.897,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.18,52,0,0,52,189.18
540700,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,0,0,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46,0,0,46,83
540800a,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540800b,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,9,0,1,0,1,4,0,0,0,0,0,1,0,0,2,0,1.328,0,0,2.354,0,0.047,0,0,0.004,0,0.152,0,0,0.013,0,1.176,0,0,2.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.682,0,0,0,0,7.682
540901,2022,Unincorporated,2,Athens Village,6,2,0,35,64,44,2,94,1,1,1,5,0,0,0,0,0,0,3,9,2,1,0,3.604,14.42,2.354,1.529,0,0.055,0.171,0.004,0.004,0,0.171,0.697,0.013,0.011,0,3.433,13.723,2.341,1.517,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.907,32,0,0,32,58.907
540902a,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,29,0,1,0,1,20,0,0,0,0,0,52,1,93,0,0,69.069,1.201,149.01,0,0,2.434,0.018,1.762,0,0,7.898,0.057,7.203,0,0,61.171,1.144,141.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.28,0,0,0,0,239.28
540902b,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,3,0,1,0,1,11,0,0,0,0,0,14,0,18,2,0,18.596,0,28.841,2.354,0,0.655,0,0.341,0.004,0,2.126,0,1.394,0.013,0,16.469,0,27.446,2.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.79,0,0,0,0,60.79
541001,2022,Unincorporated,2,Rosewood/East Gardena,6,2,0,35,64,44,61,0,1,0,1,4,0,0,0,0,0,31,43,349,1,22,41.176,51.66,559.19,1.177,33.634,1.451,0.788,6.613,0.002,0.083,4.708,2.448,27.032,0.007,0.249,36.467,49.212,532.16,1.17,33.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.84,0,0,0,0,690.84
541002a,2022,Carson,2,Carson,8,2,0,35,64,44,6,0,1,0,1,2,0,0,0,0,0,2,1,1,0,1,2.379,1.686,1.737,0,1.275,0.094,0.018,0.019,0,0.004,0.304,0.057,0.077,0,0.011,2.076,1.629,1.66,0,1.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.078,0,0,0,0,9.078
541002b,2022,Carson,2,Carson,8,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,1,3,1,0,2,1.19,5.058,1.737,0,2.551,0.047,0.055,0.019,0,0.008,0.152,0.171,0.077,0,0.023,1.038,4.887,1.66,0,2.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.536,0,0,0,0,12.536
541100a,2022,Unincorporated,2,Rosewood/West Rancho Dominguez,6,2,0,35,64,44,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,3.205,0,1.529,0,0,0.038,0,0.004,0,0,0.155,0,0.011,0,0,3.05,0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.733,0,0,0,0,5.733
541100b,2022,Unincorporated,2,Rosewood/Rancho Dominguez,6,2,0,35,64,44,30,0,1,0,1,4,0,0,0,0,0,6,14,64,0,0,7.97,16.82,102.54,0,0,0.281,0.256,1.213,0,0,0.911,0.797,4.957,0,0,7.058,16.023,97.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.33,0,0,0,0,131.33
541200a,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,12.818,0,0,0,0,0.152,0,0,0,0,0.62,0,0,0,0,12.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.818,0,0,0,0,12.818
541200b,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,6.409,0,0,0,0,0.076,0,0,0,0,0.31,0,0,0,0,6.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.409,0,0,0,0,7.409
541200c,2022,Unincorporated,2,Rosewood,6,2,0,35,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541200d,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541300,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1.201,3.205,0,0,0,0.018,0.038,0,0,0,0.057,0.155,0,0,0,1.144,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406,0,0,0,0,4.406
541400,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,0,0,0,0,1,34,0,0,0,0,0,14,3,6,18,11,18.596,3.604,9.614,21.186,16.817,0.655,0.055,0.114,0.035,0.042,2.126,0.171,0.465,0.118,0.125,16.469,3.433,9.149,21.067,16.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.82,0,0,0,0,103.82
541500,2022,Unincorporated,2,Willowbrook,6,2,0,35,64,44,0,0,0,0,1,12,0,0,0,0,0,2,1,2,12,5,2.657,1.201,3.205,14.124,7.644,0.094,0.018,0.038,0.023,0.019,0.304,0.057,0.155,0.079,0.057,2.353,1.144,3.05,14.045,7.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.83,0,0,0,0,40.83
541603,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,1,8,0,0,0,0,0,1,0,23,0,0,1.328,0,36.852,0,0,0.047,0,0.436,0,0,0.152,0,1.782,0,0,1.176,0,35.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.18,0,0,0,0,46.18
541604,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1.602,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.602,0,0,0,0,3.602
541605,2022,Compton,2,Compton,6,2,0,35,64,44,0,0,0,0,1,7,0,0,0,0,0,2,0,11,1,0,2.657,0,17.625,1.177,0,0.094,0,0.208,0.002,0,0.304,0,0.852,0.007,0,2.353,0,16.773,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.458,0,0,0,0,28.458
