tract,Year,City,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
111301,2019,Los Angeles,1,Granada Hills,2,5,12,0,0,0,0,1,1,0,0,1,0,3,0,0,1.425,0,5.082,0,0,0,0,0.015,0,0,0,0,0.039,0,0,1.425,0,5.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.508,0,0,0,0,7.508
111302,2019,Los Angeles,1,Northridge,2,5,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
111400,2019,Los Angeles,1,Granada Hills,2,5,12,5,0,0,0,1,8,0,0,0,1,0,1,1,0,1.576,0,1.196,1.523,0,0,0,0,0.023,0,0,0,0,0.046,0,1.576,0,1.196,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.295,0,0,0,0,12.295
113101,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113102,2019,Los Angeles,1,Chatsworth/Porter Ranch,2,5,12,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576,0,0,0,0,4.576
113211,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425,0,0,0,0,1.425
113212,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3.388,0,0,0,0,0.01,0,0,0,0,0.026,0,0,0,0,3.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388,0,0,0,0,4.388
113213,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,4,0,0,0,1,2,0,0,0,1.576,3.388,0,0,0,0,0.01,0,0,0,0,0.026,0,0,0,1.576,3.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.964,0,0,0,0,8.964
113231,2019,Los Angeles/Unincorporated,1,Unincorporated West Chatsworth/West Hills,2,5,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.694,0,0,0,0,0.005,0,0,0,0,0.013,0,0,0,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694,0,0,0,0,1.694
113232,2019,Los Angeles,1,West Hills,2,5,12,4,0,0,0,1,0,0,0,1,2,3,0,0,1.425,3.153,5.082,0,0,0,0,0.015,0,0,0,0,0.039,0,0,1.425,3.153,5.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,0,0,0,0,9.66
113233,2019,Los Angeles,1,Canoga Park,2,5,3,0,1,0,0,1,0,0,0,2,1,22,0,1,2.851,1.576,37.269,0,1.523,0,0,0.109,0,0.023,0,0,0.284,0,0.046,2.851,1.576,36.986,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.22,0,0,0,0,67.22
113234,2019,Los Angeles,1,Canoga Park,2,3,3,2,0,0,0,1,0,0,0,1,0,9,0,0,1.425,0,15.247,0,0,0,0,0.045,0,0,0,0,0.116,0,0,1.425,0,15.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.672,0,0,0,0,16.672
113235,2019,Unincorporated,1,Unincorporated West Chatsworth,2,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113237,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,4,0,0,1,1,11,0,2,1.425,1.576,18.635,0,3.047,0,0,0.055,0,0.046,0,0,0.142,0,0.092,1.425,1.576,18.493,0,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.683,0,0,0,0,28.683
113301,2019,Los Angeles,1,Chatsworth/Northridge,2,5,12,0,0,0,0,1,0,0,0,0,2,2,6,0,0,3.153,3.388,7.174,0,0,0,0.01,0,0,0,0,0.026,0,0,0,3.153,3.362,7.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.715,0,0,0,0,13.715
113303,2019,Los Angeles,1,Chatsworth,2,5,12,2,0,0,0,1,3,0,0,2,0,10,0,1,2.851,0,16.941,0,1.523,0,0,0.05,0,0.023,0,0,0.129,0,0.046,2.851,0,16.812,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.315,0,0,0,0,24.315
113321,2019,Los Angeles,1,Chatsworth,2,5,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
113322,2019,Los Angeles,1,Chatsworth/Northridge,2,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113401,2019,Los Angeles,1,Northridge/Winnetka,2,3,12,19,0,0,0,1,4,0,0,5,2,4,1,1,7.127,3.153,6.776,1.196,1.523,0,0,0.02,0,0.023,0,0,0.052,0,0.046,7.127,3.153,6.725,1.196,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.775,0,0,0,0,23.775
113421,2019,Los Angeles,1,Canoga Park/Chatsworth/Other,2,3,3,10,0,0,0,1,1,0,0,2,0,22,1,0,2.851,0,37.269,1.196,0,0,0,0.109,0,0,0,0,0.284,0,0,2.851,0,36.986,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.316,0,0,0,0,42.316
113422,2019,Los Angeles,1,Canoga Park/Winnetka,2,3,3,0,1,0,0,1,2,0,0,0,0,2,1,0,0,0,3.388,1.196,0,0,0,0.01,0,0,0,0,0.026,0,0,0,0,3.362,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.504,0,0,0,0,8.504
115101,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.523,0,0,0,0,0.023,0,0,0,0,0.046,0,0,0,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.523,0,0,0,0,2.523
115103,2019,Los Angeles,1,Northridge,2,5,12,0,0,0,0,1,0,0,0,0,3,1,0,0,0,4.729,1.694,0,0,0,0,0.005,0,0,0,0,0.013,0,0,0,4.729,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.423,0,0,0,0,6.423
115104,2019,Los Angeles,1,Northridge,2,3,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0,1.576
115201,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.694,0,0,0,0,0.005,0,0,0,0,0.013,0,0,0,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694,0,0,0,0,1.694
115202,2019,Los Angeles,1,Northridge,2,3,12,8,0,0,0,1,0,0,0,1,0,5,0,0,1.425,0,8.47,0,0,0,0,0.025,0,0,0,0,0.064,0,0,1.425,0,8.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.896,0,0,0,0,9.896
115301,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,2,0,0,0,1,3,0,0,0,1.576,5.082,0,0,0,0,0.015,0,0,0,0,0.039,0,0,0,1.576,5.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.659,0,0,0,0,8.659
115302,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
115401,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115403,2019,Los Angeles,1,Northridge,2,3,12,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3.388,0,1.523,0,0,0.01,0,0.023,0,0,0.026,0,0.046,0,0,3.362,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912,0,0,0,0,4.912
115404,2019,Los Angeles,1,Northridge,2,3,12,2,0,0,0,1,0,0,0,2,1,5,0,0,2.851,1.576,8.47,0,0,0,0,0.025,0,0,0,0,0.064,0,0,2.851,1.576,8.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.897,0,0,0,0,12.897
117101,2019,Los Angeles,1,North Hills,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117102,2019,Los Angeles,1,North Hills,2,3,7,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5.082,0,0,0,0,0.015,0,0,0,0,0.039,0,0,0,0,5.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.082,0,0,0,0,5.082
117201,2019,Los Angeles,1,North Hills,2,3,7,0,0,0,0,1,1,0,0,0,0,1,1,5,0,0,1.694,1.196,7.617,0,0,0.005,0,0.114,0,0,0.013,0,0.229,0,0,1.681,1.196,7.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.507,0,0,0,0,11.507
117202,2019,Los Angeles,1,North Hills,2,3,12,0,0,0,0,1,1,0,0,2,0,1,1,3,2.851,0,1.694,1.196,4.57,0,0,0.005,0,0.069,0,0,0.013,0,0.137,2.851,0,1.681,1.196,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.311,0,0,0,0,11.311
117301,2019,Los Angeles,1,North Hills,2,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302,2019,Los Angeles,1,Northridge,2,3,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117303,2019,Los Angeles,1,North Hills,2,3,12,4,0,0,0,1,1,0,0,0,0,2,1,0,0,0,3.388,1.196,0,0,0,0.01,0,0,0,0,0.026,0,0,0,0,3.362,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.584,0,0,0,0,5.584
117404,2019,Los Angeles,1,North Hills,2,3,12,8,0,0,0,1,0,0,0,7,2,5,1,0,9.978,3.153,8.47,1.196,0,0,0,0.025,0,0,0,0,0.064,0,0,9.978,3.153,8.406,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.796,0,0,0,0,22.796
117405,2019,Los Angeles,1,North Hills,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117407,2019,Los Angeles,1,North Hills,2,3,6,0,0,0,0,1,0,0,0,1,2,0,1,0,1.425,3.153,0,1.196,0,0,0,0,0,0,0,0,0,0,0,1.425,3.153,0,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.774,0,0,0,0,5.774
117408,2019,Los Angeles,1,North Hills,2,3,6,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.576,0,0,0,0,3.576
117510,2019,Los Angeles,1,North Hills,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117520,2019,Los Angeles,1,North Hills,2,3,6,0,0,0,1,1,12,1,3,0,0,0,8,5,0,0,0,9.565,7.617,0,0,0,0,0.114,0,0,0,0,0.229,0,0,0,9.565,7.388,0,0,0,0,0,0,0,0,0,0,20,2,4,0,0,0,0,0,0,0,0,32.182,0,24,0,24,56.182
117530,2019,Los Angeles,1,North Hills,2,3,6,0,0,0,0,1,10,0,0,1,2,0,0,2,1.425,3.153,0,0,3.047,0,0,0,0,0.046,0,0,0,0,0.092,1.425,3.153,0,0,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.625,0,0,0,0,17.625
119001,2019,Los Angeles,1,Arleta,2,3,6,0,2,0,0,1,1,0,0,0,0,2,0,5,0,0,3.388,0,7.617,0,0,0.01,0,0.114,0,0,0.026,0,0.229,0,0,3.362,0,7.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.505,0,0,0,0,22.505
119002,2019,Los Angeles,1,Arleta,2,3,6,0,0,0,0,1,0,0,0,0,1,1,3,4,0,1.576,1.694,3.587,6.094,0,0,0.005,0,0.092,0,0,0.013,0,0.183,0,1.576,1.681,3.587,5.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.951,0,0,0,0,12.951
119201,2019,Los Angeles,1,Arleta,2,3,6,0,0,0,0,1,3,0,0,0,4,1,0,1,0,6.305,1.694,0,1.523,0,0,0.005,0,0.023,0,0,0.013,0,0.046,0,6.305,1.681,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.523,0,0,0,0,12.523
119202,2019,Los Angeles,1,Arleta,2,3,6,5,0,0,0,1,2,0,0,1,0,4,0,4,1.425,0,6.776,0,6.094,0,0,0.02,0,0.092,0,0,0.052,0,0.183,1.425,0,6.725,0,5.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.296,0,0,0,0,16.296
119310,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3.388,0,0,0,0,0.01,0,0,0,0,0.026,0,0,0,0,3.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.388,0,0,0,0,3.388
119320,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
119340,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119341,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119342,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119400,2019,Los Angeles,1,Arleta,2,3,6,0,0,0,0,1,1,0,0,0,1,2,0,3,0,1.576,3.388,0,4.57,0,0,0.01,0,0.069,0,0,0.026,0,0.137,0,1.576,3.362,0,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535,0,0,0,0,10.535
119700,2019,Los Angeles,1,Arleta/Panorama City,2,3,6,0,0,0,0,1,5,0,0,4,0,5,3,3,5.701,0,8.47,3.587,4.57,0,0,0.025,0,0.069,0,0,0.064,0,0.137,5.701,0,8.406,3.587,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.329,0,0,0,0,27.329
119800,2019,Los Angeles,1,Arleta,2,3,6,0,0,0,0,1,2,0,0,1,1,2,0,2,1.425,1.576,3.388,0,3.047,0,0,0.01,0,0.046,0,0,0.026,0,0.092,1.425,1.576,3.362,0,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.437,0,0,0,0,11.437
119900,2019,Los Angeles,1,Panorama City,2,3,6,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4.57,0,0,0,0,0.069,0,0,0,0,0.137,0,0,0,0,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,4.57
120010,2019,Los Angeles,1,Panorama City,2,3,6,7,0,0,0,1,15,0,0,8,1,1,5,1,11.403,1.576,1.694,5.978,1.523,0,0,0.005,0,0.023,0,0,0.013,0,0.046,11.403,1.576,1.681,5.978,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.175,0,0,0,0,37.175
120020,2019,Los Angeles,1,Panorama City,2,3,6,1,0,0,0,1,0,0,0,0,1,1,1,3,0,1.576,1.694,1.196,4.57,0,0,0.005,0,0.069,0,0,0.013,0,0.137,0,1.576,1.681,1.196,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.036,0,0,0,0,9.036
120030,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,3,0,0,0,0,3,0,1,0,0,5.082,0,1.523,0,0,0.015,0,0.023,0,0,0.039,0,0.046,0,0,5.044,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.606,0,0,0,0,9.606
120103,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120104,2019,Los Angeles,1,Panorama City,2,3,6,4,0,0,0,1,14,0,0,0,1,1,0,10,0,1.576,1.694,0,15.235,0,0,0.005,0,0.229,0,0,0.013,0,0.458,0,1.576,1.681,0,14.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.505,0,0,0,0,32.505
120105,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1.694,0,3.047,0,0,0.005,0,0.046,0,0,0.013,0,0.092,0,0,1.681,0,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741,0,0,0,0,4.741
120106,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,2,0,0,1,3,0,1,0,1.425,4.729,0,1.196,0,0,0,0,0,0,0,0,0,0,0,1.425,4.729,0,1.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35,0,0,0,0,9.35
120107,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,1,0,0,0,3,0,1,4,0,4.729,0,1.196,6.094,0,0,0,0,0.092,0,0,0,0,0.183,0,4.729,0,1.196,5.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.019,0,0,0,0,13.019
120108,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
120300,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,8,0,0,0,4,11,1,7,0,6.305,18.635,1.196,10.664,0,0,0.055,0,0.16,0,0,0.142,0,0.32,0,6.305,18.493,1.196,10.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,0,0,0,0,44.8
120400,2019,Los Angeles,1,Panorama City,2,3,6,0,0,0,0,1,6,0,0,0,4,18,2,6,0,6.305,30.493,2.391,9.141,0,0,0.089,0,0.137,0,0,0.232,0,0.275,0,6.305,30.261,2.391,8.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.331,0,0,0,0,54.331
121010,2019,Los Angeles,1,North Hollywood/Sun Valley,2,3,6,0,7,0,0,1,3,0,0,0,0,5,0,1,0,0,8.47,0,1.523,0,0,0.025,0,0.023,0,0,0.064,0,0.046,0,0,8.406,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.394,0,0,0,0,27.394
121020,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
121101,2019,Los Angeles,1,Sun Valley,2,5,6,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,5.082,0,1.523,0,0,0.015,0,0.023,0,0,0.039,0,0.046,0,0,5.044,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.606,0,0,0,0,8.606
121102,2019,Los Angeles,1,Shadow Hills/Sun Valley,2,3,6,0,14,0,0,1,9,1,2,16,5,40,11,11,22.806,7.882,67.762,13.152,16.758,0,0,0.198,0,0.252,0,0,0.516,0,0.504,22.806,7.882,67.247,13.152,16.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.08,0,0,0,0,164.08
121210,2019,Los Angeles,1,Pacoima/Sun Valley,2,3,6,0,0,0,0,1,3,0,0,2,0,21,2,1,2.851,0,35.575,2.391,1.523,0,0,0.104,0,0.023,0,0,0.271,0,0.046,2.851,0,35.305,2.391,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.341,0,0,0,0,45.341
121221,2019,Los Angeles,1,Sun Valley,2,3,6,0,0,0,0,1,3,0,0,2,2,7,0,1,2.851,3.153,11.858,0,1.523,0,0,0.035,0,0.023,0,0,0.09,0,0.046,2.851,3.153,11.768,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.385,0,0,0,0,22.385
121222,2019,Los Angeles,1,Sun Valley,2,3,6,0,0,0,0,1,14,0,0,2,4,25,5,3,2.851,6.305,42.352,5.978,4.57,0,0,0.124,0,0.069,0,0,0.322,0,0.137,2.851,6.305,42.029,5.978,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.056,0,0,0,0,76.056
121600,2019,Los Angeles,1,North Hollywood,2,3,2,1,0,0,0,1,1,0,0,0,0,0,8,14,0,0,0,9.565,21.329,0,0,0,0,0.32,0,0,0,0,0.641,0,0,0,9.565,20.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.894,0,0,0,0,31.894
121801,2019,Los Angeles,1,North Hollywood,2,3,6,0,0,0,0,1,0,0,0,1,1,1,0,2,1.425,1.576,1.694,0,3.047,0,0,0.005,0,0.046,0,0,0.013,0,0.092,1.425,1.576,1.681,0,2.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.743,0,0,0,0,7.743
121802,2019,Los Angeles,1,North Hollywood/Sun Valley,2,3,6,2,0,0,1,1,40,0,0,1,0,2,0,1,1.425,0,3.388,0,1.523,0,0,0.01,0,0.023,0,0,0.026,0,0.046,1.425,0,3.362,0,1.478,176,0,0,2,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,0,46.337,178,11,17,206,252.34
121900,2019,Los Angeles,1,North Hollywood/Sun Valley,2,3,6,43,0,0,1,1,9,0,0,3,2,14,2,3,4.276,3.153,23.717,2.391,4.57,0,0,0.069,0,0.069,0,0,0.18,0,0.137,4.276,3.153,23.536,2.391,4.433,40,35,154,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.107,202,0,0,202,249.11
122000,2019,Los Angeles,1,North Hollywood/Sun Valley,2,3,2,3,0,0,0,1,14,0,0,1,4,14,0,11,1.425,6.305,23.717,0,16.758,0,0,0.069,0,0.252,0,0,0.18,0,0.504,1.425,6.305,23.536,0,16.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.206,0,0,0,0,62.206
