GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037113212,769500,2349,2377,0,37,31,5,401,27,110,28,0,571,161,1647,98,2755,0.4001,5,972,3640.0,5363.0,0,1000,764,2872,2697,2857,373,972,21,24,87,63,69,19,26,61,49,44,43,56,108,90,66,74,46,76,59,42,2872,452,113,972,1000
06037113213,731700,2240,3131,76,52,157,44,610,157,63,169,91,1115,88,2997,270,4935,0.3661,81,1725,6694.0,9352.0,0,1747,1683,5068,4558,5027,967,1725,104,43,51,47,46,30,101,149,125,8,56,73,87,179,102,98,105,193,179,45,5068,726,321,1725,1747
06037113231,1011800,2310,2822,0,0,0,0,106,122,63,41,27,744,65,1366,105,2230,0.4455,29,850,5313.0,5868.0,0,889,311,2233,2064,2233,609,850,0,37,10,91,42,10,37,48,94,35,46,30,86,35,31,70,33,43,69,5,2233,602,116,850,889
06037113232,930400,2917,3247,11,0,49,23,182,190,138,136,141,1357,198,2547,390,4640,0.3737,34,1539,9388.0,10459.0,0,1577,915,4777,4483,4747,913,1539,97,84,93,59,76,35,70,30,148,66,79,84,51,152,48,221,83,135,89,61,4777,979,365,1539,1577
06037113234,561400,1837,1532,145,67,94,67,857,26,70,9,107,808,370,2788,993,5640,0.4773,56,1665,4443.0,7430.0,0,1709,3416,5640,4975,5610,671,1665,9,67,165,68,0,47,66,100,132,120,61,31,230,269,276,82,187,126,154,94,5640,502,273,1665,1709
06037113235,588800,2632,2171,19,17,24,22,211,10,26,10,11,466,85,1010,222,1690,0.4333,16,677,2587.0,3578.0,0,714,529,1690,1573,1680,278,677,5,54,38,42,16,0,17,40,91,18,0,7,25,58,48,59,15,51,31,3,1690,376,72,677,714
06037113237,952600,2419,3351,97,46,62,30,445,75,45,174,59,1106,29,2352,255,4765,0.4098,16,1551,8005.0,9776.0,0,1670,1291,4765,4212,4647,945,1551,25,51,122,89,45,32,56,77,199,69,54,150,127,105,101,137,305,98,6,66,4765,667,399,1551,1670
06037113238,605100,1861,2799,61,69,137,99,1135,22,25,28,15,310,130,2395,519,4596,0.3737,80,1445,1728.0,5840.0,0,1510,2490,4596,4300,4520,572,1445,55,94,42,94,0,3,54,73,71,0,38,17,171,242,118,59,92,182,312,59,4596,159,101,1445,1510
06037113239,-666666666,1731,596,57,62,11,67,646,0,10,0,0,211,25,1170,213,2134,0.3796,31,857,1106.0,3434.0,0,871,1224,2134,1842,2099,243,857,31,36,23,21,17,29,34,31,20,19,81,64,0,111,46,79,39,8,36,44,2134,128,83,857,871
06037113301,1073400,3242,3492,48,132,44,114,922,44,65,43,57,715,33,2383,485,4252,0.4744,11,1637,5329.0,8555.0,159,1825,708,4255,3611,4204,729,1637,15,45,184,69,38,150,47,8,109,88,80,109,9,59,71,11,61,77,146,43,4255,490,225,1637,1825
06037113303,831700,2871,2862,24,56,26,22,250,85,81,136,128,1105,82,2081,276,3738,0.3888,47,1355,6802.0,7933.0,62,1366,1438,3799,3477,3697,673,1355,27,85,122,42,8,40,84,56,133,77,32,107,103,66,73,101,214,62,40,68,3799,696,409,1355,1366
06037113322,855500,2051,3177,9,113,34,0,358,116,142,130,51,1182,152,2298,587,4744,0.3931,54,1540,8057.0,9647.0,0,1567,1207,4761,4548,4748,888,1540,62,128,101,33,68,31,60,123,127,70,86,155,92,136,128,199,66,121,122,77,4761,813,360,1540,1567
06037113323,624300,1789,2440,119,104,34,187,952,101,29,47,40,535,163,2402,381,3904,0.4079,75,1487,3073.0,6158.0,0,1539,1874,3904,3434,3824,448,1487,141,26,31,43,0,0,79,48,74,0,0,17,71,76,78,10,132,175,95,124,3904,373,154,1487,1539
06037113324,457600,2053,2308,150,111,269,66,882,15,0,54,0,113,37,1263,155,2837,0.3262,14,995,557.0,3243.0,0,1046,1548,2837,2789,2825,519,995,13,0,0,15,3,5,13,9,0,15,83,5,166,209,227,15,143,264,27,0,2837,83,30,995,1046
06037113423,747800,1709,3047,11,46,3,26,237,126,159,27,46,631,187,1554,268,2845,0.3988,36,868,3785.0,4734.0,0,868,1674,2845,2556,2815,363,868,8,28,68,16,23,8,7,19,46,23,61,4,58,148,0,46,235,159,86,77,2845,345,278,868,868
06037113424,746200,2528,2486,6,26,42,58,343,96,141,23,26,744,118,1603,231,3117,0.3483,12,1087,4773.0,6133.0,24,1316,1530,3133,2810,3098,581,1087,68,49,13,34,41,44,64,26,45,186,29,94,153,349,74,23,30,0,19,12,3133,442,276,1087,1316
06037113425,483300,2220,1940,66,143,146,131,1288,0,0,0,24,58,184,2634,389,4254,0.3875,54,1346,269.0,5257.0,0,1375,2654,4254,3620,4210,532,1346,18,77,19,16,0,3,34,3,0,8,11,0,106,58,134,153,114,142,175,174,4254,48,10,1346,1375
06037113426,769800,2167,2634,6,76,46,32,393,45,57,8,13,342,82,1202,385,2302,0.4804,0,735,2107.0,3848.0,0,735,1036,2302,2116,2302,385,735,4,10,14,25,38,0,33,54,22,27,71,29,61,49,40,35,16,14,50,59,2302,166,152,735,735
06037113427,457900,1739,2764,26,108,109,168,717,0,0,0,0,219,72,1532,379,2350,0.4181,60,936,1135.0,3597.0,0,982,1366,2386,2006,2380,218,936,0,11,17,0,0,0,0,0,54,17,2,0,18,56,143,46,148,96,43,0,2386,141,78,936,982
06037113428,707300,2921,3013,0,18,0,51,172,98,80,130,49,929,318,2589,368,4099,0.4968,46,1101,6092.0,6929.0,0,1115,1303,4120,3840,4087,739,1101,107,33,20,19,64,56,13,87,52,17,29,55,77,29,289,32,124,119,55,85,4120,451,409,1101,1115
06037115101,1117800,2114,2957,0,21,28,37,257,124,87,134,76,1609,176,2539,437,5012,0.4761,28,1866,12593.0,13994.0,0,1972,953,5034,4797,5034,1093,1866,59,126,195,86,45,110,112,221,170,187,14,62,38,104,158,83,51,133,187,102,5034,1277,322,1866,1972
06037115103,-666666666,1375,-666666666,0,5,0,0,14,0,0,0,0,0,154,1111,9,24,0.423,0,14,-666666666.0,28.0,0,27,739,2606,1478,2606,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,8,2606,0,0,14,27
06037115104,683000,2075,2330,160,35,140,131,1446,71,19,57,16,538,310,3036,958,4385,0.5366,31,1984,3385.0,7396.0,0,2193,1244,4404,3267,4404,488,1984,48,17,65,7,11,23,53,9,52,20,65,56,101,44,38,33,0,0,105,74,4404,396,142,1984,2193
06037115202,814400,2121,2794,88,65,78,43,1275,104,73,45,65,802,419,4081,1482,6001,0.4687,110,2077,4901.0,10403.0,0,2144,2651,6034,5366,6034,784,2077,113,41,117,41,31,24,101,82,43,48,8,67,27,57,24,24,90,104,162,1,6034,508,278,2077,2144
06037115203,1092500,1920,2900,69,33,108,16,744,10,0,32,0,266,23,1255,385,1929,0.5594,53,1010,2273.0,4622.0,0,1252,746,1929,1598,1929,384,1010,38,60,18,0,0,11,14,107,97,13,38,25,0,52,0,55,49,0,54,35,1929,231,35,1010,1252
06037115204,833800,1925,2403,263,84,105,87,1132,41,93,20,21,537,152,2313,419,3925,0.4017,18,1669,3203.0,6862.0,0,1801,1239,3953,3673,3868,616,1669,30,67,74,53,10,0,8,65,56,25,80,49,233,112,49,0,93,57,78,88,3953,307,187,1669,1801
06037115301,939700,2266,2247,29,178,70,55,790,52,69,114,70,857,39,2276,385,4396,0.4106,55,1647,5623.0,8331.0,0,1770,1094,4438,3819,4438,916,1647,97,47,86,61,32,40,42,123,118,50,48,93,159,95,152,82,61,66,161,34,4438,696,161,1647,1770
06037115302,846900,1855,2466,49,28,79,66,666,15,37,60,8,386,109,1935,692,3819,0.3627,34,1052,2503.0,5256.0,0,1075,2918,3839,3653,3798,526,1052,46,13,39,46,5,6,37,13,49,44,36,23,137,123,154,124,145,82,210,110,3839,222,140,1052,1075
06037115401,769000,1938,3058,66,53,79,122,1268,64,129,0,14,641,121,2988,934,5609,0.4703,42,1909,4178.0,8712.0,0,2071,2316,5637,5378,5599,936,1909,80,90,120,20,51,25,88,128,49,85,60,7,162,136,204,110,57,126,331,139,5637,363,215,1909,2071
06037115403,831100,1709,3507,86,46,153,50,850,16,23,36,11,231,207,1975,942,3379,0.4766,37,1081,1420.0,4312.0,0,1106,1869,3379,3167,3339,488,1081,19,6,52,37,0,6,28,34,72,0,19,15,117,140,48,158,198,125,53,35,3379,123,100,1081,1106
06037115404,794700,2279,2463,32,21,64,80,486,33,53,12,22,358,167,1492,252,2607,0.4392,4,844,2012.0,3992.0,9,883,1265,2619,2278,2619,390,844,10,12,38,22,22,4,0,47,40,23,15,22,54,21,107,62,36,53,131,27,2619,190,162,844,883
06037117101,621800,1731,2818,0,37,61,73,491,218,116,110,114,999,157,2887,598,5205,0.3957,65,1490,5589.0,7404.0,0,1546,2009,5233,4994,5225,736,1490,26,23,40,48,3,20,11,97,55,43,11,12,91,164,183,153,103,252,151,115,5233,388,540,1490,1546
06037117102,609100,2322,2451,0,8,12,6,146,60,80,84,23,659,79,1431,232,2404,0.3752,48,805,3544.0,4185.0,0,861,1427,2427,2302,2427,343,805,53,36,73,50,19,0,34,19,145,35,2,17,53,22,94,24,7,48,44,91,2427,329,286,805,861
06037117201,717400,1564,1981,93,55,0,58,853,42,20,0,35,342,236,2259,990,3956,0.4751,90,1195,1704.0,4739.0,0,1257,2441,4108,3370,4098,446,1195,13,55,20,26,9,33,11,86,56,22,27,116,101,125,174,78,75,43,76,169,4108,132,151,1195,1257
06037117202,742100,-666666666,2549,12,23,20,20,336,64,45,84,47,609,240,1307,290,2769,0.4992,81,945,3749.0,4776.0,0,993,1115,2818,2571,2804,399,945,47,18,111,58,53,40,29,41,120,71,34,82,71,73,122,29,60,44,31,43,2818,323,245,945,993
06037117301,819700,3501,2859,15,9,128,25,294,105,84,46,52,852,112,2042,208,3808,0.3221,67,1146,5280.0,6897.0,0,1163,1740,3808,3519,3790,617,1146,7,40,39,24,35,59,87,52,33,30,52,21,147,117,156,97,77,93,124,48,3808,442,408,1146,1163
06037117302,851900,1892,2113,51,9,53,80,395,113,121,56,71,1208,155,2612,348,4946,0.3777,64,1603,7543.0,9109.0,0,1717,1508,4950,4691,4912,925,1603,59,80,44,58,52,106,42,123,130,111,11,160,87,150,368,52,99,161,51,116,4950,759,412,1603,1717
06037117303,871500,2071,2411,0,10,0,14,140,105,182,77,58,1042,81,1915,299,4157,0.3469,60,1182,6516.0,7329.0,0,1207,2132,4162,3988,4100,859,1182,106,41,156,16,15,8,29,182,142,46,24,62,81,144,97,85,252,18,93,22,4162,575,446,1182,1207
06037117404,812600,3063,3097,20,18,25,34,301,85,128,107,51,1102,226,2724,554,5210,0.4306,47,1403,6782.0,8006.0,0,1435,2519,5216,4346,5159,850,1403,129,166,72,23,32,9,70,91,60,37,70,13,194,193,72,42,251,137,136,240,5216,574,476,1403,1435
06037117405,371200,1732,1836,63,80,53,67,752,0,6,0,26,74,99,1597,840,3001,0.4385,72,826,315.0,3259.0,0,906,2787,3048,2753,3010,277,826,0,0,24,0,0,0,0,25,14,0,12,1,45,175,106,111,52,139,129,83,3048,30,44,826,906
06037117407,-666666666,1615,-666666666,51,243,78,69,999,0,0,7,0,7,115,1609,943,3178,0.3427,82,1006,,,0,1025,2971,3185,3051,3169,395,1006,58,6,24,0,0,0,40,54,0,0,0,0,183,146,57,123,103,156,95,78,3185,7,0,1006,1025
06037117408,629300,1605,1875,55,48,80,20,644,11,9,2,4,102,71,1237,939,2505,0.444,29,746,532.0,2391.0,0,756,1891,2505,2401,2490,255,746,7,16,23,18,4,12,47,21,18,4,3,11,50,171,81,63,98,65,128,100,2505,34,43,746,756
06037117510,442900,2097,2660,72,129,46,85,948,21,25,0,29,114,117,2001,911,3766,0.5048,104,1062,595.0,4300.0,0,1137,2984,3790,3276,3744,473,1062,26,13,27,14,0,12,32,11,30,13,22,0,198,158,191,125,120,134,68,107,3790,56,41,1062,1137
06037117520,531300,1871,1958,54,78,83,76,973,23,10,0,14,77,136,1902,1767,4343,0.4878,121,1050,402.0,4034.0,0,1097,3707,4345,4050,4282,298,1050,28,5,47,0,0,6,19,28,65,11,0,6,291,321,222,69,134,170,262,102,4345,19,37,1050,1097
06037117530,501100,1601,2318,171,141,67,51,1441,4,46,22,16,281,266,2787,1711,5741,0.5117,96,1722,1728.0,6545.0,10,1763,4053,5741,5188,5678,745,1722,31,5,61,5,25,34,113,87,24,76,24,83,118,211,244,172,300,295,162,86,5741,205,43,1722,1763
06037119001,662400,2790,2098,28,7,35,10,170,28,67,111,58,861,100,2474,395,4283,0.3171,44,1031,5017.0,5884.0,0,1040,2880,4283,3988,4231,700,1031,85,31,59,87,53,0,27,52,159,79,19,49,135,134,74,101,121,35,144,22,4283,214,546,1031,1040
06037119003,608700,1872,2463,31,0,42,29,287,54,43,22,94,539,73,1646,604,3332,0.4084,33,826,3035.0,4171.0,0,855,2905,3332,3160,3314,523,826,62,14,25,37,50,0,36,34,50,54,59,12,87,122,71,70,20,130,118,92,3332,153,238,826,855
06037119004,661400,1944,3173,0,15,0,6,198,33,20,16,0,483,170,1326,263,2759,0.408,0,681,3007.0,3886.0,0,758,2281,2759,2663,2759,333,681,34,42,25,13,0,30,68,28,22,34,10,50,112,96,120,9,183,117,69,29,2759,177,284,681,758
06037119201,619200,2443,2250,41,0,0,0,156,114,60,154,55,713,249,2143,361,3952,0.3577,26,869,3867.0,4566.0,7,887,3459,3976,3808,3964,478,869,30,37,34,27,21,46,27,92,33,59,57,48,51,85,203,42,153,55,64,51,3976,217,293,869,887
06037119202,604600,1838,2485,54,59,50,65,390,103,40,83,18,746,151,2310,802,4674,0.3164,41,1136,4012.0,5359.0,0,1152,4215,4674,4557,4597,586,1136,78,38,67,64,55,11,28,45,83,89,62,26,79,99,271,200,171,158,124,29,4674,282,248,1136,1152
06037119310,449700,1236,2042,23,60,12,90,552,72,48,54,31,692,161,2203,356,3613,0.4599,7,1244,3162.0,5046.0,0,1263,2115,3767,3565,3767,358,1244,28,45,62,61,22,51,52,86,135,168,41,33,21,88,96,139,55,122,68,0,3767,279,355,1244,1263
06037119320,559800,2021,2637,111,87,80,96,895,11,3,87,0,405,224,2352,705,4292,0.4007,57,1300,2372.0,5640.0,0,1300,3102,4292,3903,4292,537,1300,0,52,49,34,0,0,20,77,53,0,53,37,187,151,70,37,85,157,200,98,4292,166,191,1300,1300
06037119340,-666666666,1570,-666666666,61,131,59,41,1000,0,0,0,0,8,195,1835,1242,3733,0.399,42,1008,,,0,1067,3413,3748,3402,3708,404,1008,5,0,8,16,6,0,0,0,18,0,2,17,129,127,211,61,162,313,138,78,3748,8,0,1008,1067
06037119341,462800,1900,2091,40,72,46,62,526,16,38,39,28,345,92,1536,448,2744,0.4441,23,871,1816.0,4001.0,7,871,1798,2744,2652,2744,374,871,33,22,44,9,59,64,123,21,83,70,15,0,20,123,58,32,71,35,65,54,2744,164,159,871,871
06037119342,448800,2053,2056,27,54,21,20,403,61,0,49,42,380,97,1658,318,2784,0.3748,58,783,2041.0,3830.0,0,818,2033,2791,2718,2782,342,783,0,17,89,10,0,0,20,6,44,39,0,13,68,67,94,123,30,86,96,61,2791,155,205,783,818
06037119400,639500,2430,2251,12,30,24,0,188,53,113,129,80,914,103,2384,454,4650,0.4026,29,1102,5314.0,6307.0,0,1127,3717,4650,4519,4551,713,1102,8,41,31,54,23,0,25,40,24,143,75,9,87,122,228,144,220,209,144,34,4650,286,448,1102,1127
06037119700,683100,997,1814,15,0,130,38,291,59,7,62,12,1022,127,2372,155,4272,0.4527,43,1313,6476.0,8009.0,0,1386,1935,4414,4294,4414,720,1313,11,48,112,24,13,15,37,96,88,148,7,72,152,130,144,183,0,95,109,33,4414,618,305,1313,1386
06037119801,676700,2719,2242,30,0,13,0,117,18,20,86,4,506,89,1452,370,2697,0.3871,39,623,2990.0,3589.0,0,623,2075,2702,2489,2614,299,623,16,38,23,8,42,12,35,44,56,38,4,59,171,41,97,112,69,25,79,55,2702,256,103,623,623
06037119802,642600,1917,2353,25,45,62,13,250,35,36,45,33,549,27,1451,477,3041,0.3536,6,799,3103.0,4209.0,6,830,2394,3094,2952,3045,528,799,30,43,23,62,17,0,22,64,56,80,17,9,46,71,117,54,139,17,53,77,3094,242,211,799,830
06037119900,619900,2337,2123,23,33,17,20,265,82,165,70,39,981,56,2345,118,4482,0.3739,20,1246,5474.0,6419.0,0,1294,3640,4503,4370,4496,707,1246,38,17,99,0,18,57,38,33,113,106,34,56,63,88,113,207,57,116,259,32,4503,423,396,1246,1294
06037120010,623300,1464,2494,22,22,48,30,380,73,50,31,0,378,137,1510,363,2617,0.4075,49,758,1875.0,3408.0,0,758,2202,2643,2359,2619,401,758,76,18,38,0,5,16,29,50,40,3,11,8,105,137,36,22,111,95,105,51,2643,160,185,758,758
06037120020,610200,1612,2321,74,48,98,74,1051,61,26,5,15,220,313,2440,857,3901,0.4911,71,1271,1219.0,4563.0,7,1288,2586,3973,3723,3973,586,1271,193,63,27,0,13,0,61,45,31,33,0,0,76,182,98,108,145,78,132,78,3973,80,114,1271,1288
06037120030,671200,1418,3781,61,60,110,40,637,0,6,0,0,63,192,1360,778,2560,0.4466,80,700,378.0,2624.0,0,727,2119,2576,2545,2576,373,700,13,0,42,21,6,11,24,12,41,37,12,0,67,62,123,82,55,118,101,46,2576,25,38,700,727
06037120103,376900,1655,1300,18,82,20,88,788,0,23,0,0,52,135,1413,1003,2879,0.3965,38,840,236.0,2945.0,0,857,2689,2879,2758,2799,312,840,0,16,35,6,4,0,34,8,9,25,0,0,114,53,198,160,142,182,87,67,2879,52,0,840,857
06037120104,509300,1848,1641,64,71,97,26,767,0,9,12,0,52,142,1311,578,2603,0.5043,73,819,312.0,2963.0,0,836,1558,2603,2391,2569,294,819,10,28,29,13,0,11,73,53,55,7,0,49,108,165,97,28,63,55,107,36,2603,17,29,819,836
06037120105,620000,1186,1405,81,12,50,63,563,31,24,5,3,287,112,1496,530,2755,0.5142,66,850,1586.0,3429.0,0,875,2164,2755,2471,2717,305,850,24,31,28,27,9,36,52,28,123,36,16,49,31,35,94,76,98,93,96,56,2755,86,173,850,875
06037120106,-666666666,1556,-666666666,82,19,52,76,1055,0,43,0,9,260,291,2252,1387,4181,0.4586,49,1315,1130.0,4580.0,0,1348,3567,4282,4098,4253,451,1315,35,217,65,60,18,11,6,0,36,6,0,22,144,161,254,131,135,53,198,110,4282,198,48,1315,1348
06037120107,534400,1606,1238,27,168,97,115,1046,19,4,0,0,69,164,1906,1449,4130,0.3901,92,1115,439.0,3806.0,0,1115,3561,4130,3740,4007,492,1115,37,19,26,6,8,29,35,72,80,0,0,11,243,189,227,87,112,192,139,147,4130,36,0,1115,1115
06037120108,451900,1525,1909,94,134,43,32,867,135,60,15,19,551,159,2616,1127,4505,0.4485,83,1418,2923.0,6354.0,0,1466,3278,4558,4351,4466,535,1418,111,18,0,40,19,0,84,26,19,19,10,59,136,222,189,83,149,159,190,51,4558,260,221,1418,1466
06037120300,666300,1477,2186,68,57,21,94,603,116,88,42,13,927,494,2818,937,5422,0.4408,161,1530,4869.0,7304.0,0,1547,2475,5469,5006,5386,857,1530,58,114,66,40,0,12,20,104,64,8,66,59,202,166,246,194,97,155,173,49,5469,363,384,1530,1547
06037120400,649900,1589,2244,69,216,190,33,1372,0,73,72,97,729,311,2817,886,5664,0.4503,155,2101,3989.0,8298.0,0,2101,3218,5820,5430,5820,851,2101,178,71,89,40,107,34,76,156,89,196,55,78,138,205,127,48,64,266,163,0,5820,397,320,2101,2101
06037121010,768600,2050,2456,12,24,74,49,309,104,95,40,56,872,225,2596,426,5166,0.4556,206,1181,5112.0,6215.0,0,1257,3334,5213,5118,5174,736,1181,98,117,107,126,74,0,64,62,153,61,19,29,72,160,142,42,129,115,196,77,5213,373,324,1181,1257
06037121020,750400,1827,2173,45,0,69,6,436,9,109,37,106,603,214,1952,386,3433,0.4066,61,1039,3627.0,5331.0,0,1140,2006,3481,3258,3464,472,1039,34,15,81,92,17,10,64,11,86,53,16,7,115,64,159,42,70,37,128,95,3481,285,296,1039,1140
06037121101,574200,1652,2275,77,62,77,33,581,78,0,4,70,433,112,1883,388,3345,0.4514,74,1014,2358.0,4207.0,0,1027,2535,3345,3027,3345,483,1014,5,70,63,22,21,12,13,43,11,20,21,19,49,88,46,67,85,82,148,33,3345,149,238,1014,1027
06037121102,782500,2011,2500,0,5,39,12,274,29,28,78,13,482,46,1140,133,2245,0.4466,21,756,2689.0,3749.0,4,833,1024,2254,2129,2249,405,756,14,52,29,29,25,39,6,65,65,22,46,11,28,62,48,68,26,105,45,75,2254,255,214,756,833
06037121210,668300,1413,2033,30,48,8,48,276,50,49,21,48,536,89,1209,278,3016,0.3804,19,812,3203.0,4279.0,39,858,2246,3168,2861,3087,403,812,22,57,68,72,16,44,118,77,56,84,13,48,74,60,154,68,124,71,171,42,3168,306,133,812,858
06037121221,614300,1714,2151,38,23,17,0,120,36,40,53,22,396,45,1157,188,2030,0.3889,4,516,2255.0,2630.0,0,533,1615,2047,2003,2036,278,516,26,51,49,19,0,19,24,36,76,22,0,6,11,97,60,14,33,61,9,19,2047,159,187,516,533
06037121222,697100,1695,2137,78,127,66,121,735,42,47,80,29,501,253,2697,729,4928,0.4455,62,1236,2922.0,5498.0,0,1297,4310,5111,4829,5005,620,1236,25,10,108,13,22,41,10,21,85,8,19,43,101,192,148,100,187,194,125,88,5111,150,235,1236,1297
06037121600,770700,2191,2370,0,6,12,0,112,44,91,99,0,669,112,1349,443,2595,0.4071,31,781,4067.0,4654.0,0,881,815,2604,2409,2579,395,781,25,39,69,12,13,1,75,55,56,20,29,3,50,136,18,46,20,90,76,36,2604,359,274,781,881
06037121801,609000,1846,1653,21,61,54,92,861,34,55,29,18,335,205,2335,466,4266,0.3872,51,1196,1836.0,4777.0,0,1296,3442,4302,3969,4222,631,1196,9,91,48,0,57,0,0,31,48,64,0,0,127,153,244,145,45,147,183,57,4302,113,163,1196,1296
06037121802,696000,1125,2577,6,17,71,34,258,33,29,37,5,456,134,1526,592,3157,0.4284,58,714,2476.0,3421.0,0,797,2131,3192,2726,3189,349,714,5,146,75,14,2,7,45,50,34,61,7,29,79,69,62,34,162,79,75,44,3192,126,257,714,797
06037121900,685800,1742,980,19,52,64,71,561,0,50,9,24,491,260,1895,398,3324,0.4488,61,1052,2753.0,4871.0,36,1295,2662,3329,3026,3329,425,1052,0,71,0,17,15,8,36,1,58,49,58,3,55,60,132,55,73,110,42,80,3329,198,248,1052,1295
06037122000,704100,2089,2789,35,19,82,27,490,113,42,63,62,1086,368,3042,565,5326,0.4294,71,1576,6709.0,8660.0,0,1609,2262,5326,4888,5326,697,1576,83,48,127,14,18,22,60,129,136,105,56,50,70,81,88,96,177,180,103,84,5326,677,277,1576,1609
06037122120,716900,1758,1574,47,75,59,0,570,54,29,35,32,642,144,2263,624,4354,0.4384,66,1212,3644.0,6383.0,0,1212,3321,4387,4167,4380,729,1212,50,113,60,27,0,12,91,75,126,20,8,79,75,155,140,69,55,140,129,118,4387,316,283,1212,1212
06037122121,633200,1629,2033,12,94,25,64,528,26,3,3,6,266,63,1186,761,2715,0.4467,21,794,1539.0,3252.0,0,803,2108,2726,2345,2695,419,794,3,24,68,10,0,0,30,16,50,9,7,38,77,100,110,97,63,183,129,38,2726,124,99,794,803
06037122122,569700,1617,1792,60,13,47,64,601,6,15,0,0,108,30,1120,753,2562,0.446,76,709,567.0,2842.0,15,746,2193,2562,2395,2547,198,709,33,30,31,33,12,0,37,0,48,5,26,18,68,243,151,44,104,44,71,58,2562,58,43,709,746
06037122200,715200,2111,1969,61,23,21,18,409,55,12,25,50,428,87,1856,395,3623,0.3712,31,837,2310.0,4056.0,16,940,2920,3625,3500,3576,476,837,23,61,48,27,13,6,36,36,27,32,30,8,124,107,93,119,205,100,143,25,3625,130,191,837,940
06037122410,456300,1682,-666666666,134,135,113,155,1064,0,0,8,18,159,81,2316,768,3957,0.4797,63,1223,841.0,4592.0,38,1260,3376,4083,3784,4061,498,1223,0,53,49,39,15,7,19,26,40,27,8,51,165,85,206,125,86,152,98,92,4083,96,23,1223,1260
06037122420,793300,1657,2028,62,146,86,132,914,6,65,83,0,371,71,2696,873,5293,0.417,155,1285,1975.0,5159.0,0,1326,4671,5328,4953,5239,543,1285,0,28,49,18,0,33,45,0,86,55,63,33,105,196,129,104,221,73,269,192,5328,107,155,1285,1326
06037123010,662300,1687,2484,19,14,11,104,676,37,23,9,10,300,112,1782,1034,3791,0.4473,102,976,1996.0,4392.0,0,1029,3276,3828,3337,3809,447,976,5,37,17,41,12,26,21,41,84,18,39,28,104,198,126,85,88,136,184,84,3828,136,153,976,1029
06037123020,627500,1694,1883,15,78,6,12,305,42,26,17,18,389,91,1635,214,2793,0.4177,13,694,2057.0,3378.0,0,752,2096,2804,2623,2796,406,694,28,10,31,7,26,28,30,28,36,26,32,31,62,83,93,70,27,8,80,26,2804,115,192,694,752
06037123103,647400,1776,2419,78,152,89,37,926,67,50,45,56,677,207,2658,414,3893,0.3611,101,1603,3233.0,6169.0,0,1689,2081,3893,3463,3849,429,1603,34,8,42,26,0,0,61,22,92,52,57,16,69,21,140,43,29,172,19,97,3893,413,218,1603,1689
06037123104,813400,1811,2602,59,113,50,32,1096,43,36,42,10,530,130,2659,1159,4633,0.4409,146,1626,3046.0,6556.0,0,1800,2240,4700,4105,4675,727,1626,84,21,47,69,13,3,58,12,35,44,13,46,60,143,307,36,87,128,226,12,4700,268,194,1626,1800
06037123203,782000,1770,2671,21,47,115,147,883,9,30,0,0,133,76,1559,761,2926,0.4677,15,1016,527.0,3623.0,13,1016,2063,2926,2641,2910,386,1016,6,68,0,14,8,13,0,11,108,13,12,46,42,106,0,12,108,32,169,56,2926,60,0,1016,1016
06037123204,872100,1621,2679,30,110,152,137,916,0,0,15,0,128,416,1974,804,3316,0.3529,59,1044,670.0,3867.0,0,1096,2509,3333,3063,3325,294,1044,13,35,7,45,4,0,0,21,47,54,0,24,24,40,51,18,100,98,247,75,3333,88,16,1044,1096
06037123205,945400,1825,1366,52,62,22,41,544,20,15,0,0,225,155,1467,968,2795,0.451,133,769,1148.0,3098.0,0,811,2153,2834,2575,2771,357,769,0,13,39,8,4,4,13,31,60,15,26,15,57,47,99,109,177,67,21,56,2834,124,64,769,811
06037123206,607500,1395,2454,60,63,35,53,643,15,12,8,14,173,211,1369,467,2470,0.4014,64,816,800.0,2850.0,0,867,2082,2470,2311,2470,338,816,28,53,51,5,36,0,46,18,37,20,6,43,55,93,75,87,39,63,43,44,2470,99,43,816,867
06037123301,632700,1952,1916,55,111,70,162,962,32,71,133,31,730,49,2334,313,3945,0.4094,93,1692,4007.0,7229.0,0,1751,1380,3956,3182,3932,682,1692,29,40,40,72,48,0,69,90,176,53,50,47,60,83,49,10,71,78,114,39,3956,563,149,1692,1751
06037123303,844200,1870,2277,51,114,62,72,579,32,0,48,27,295,99,1546,543,2842,0.4139,32,874,1782.0,4044.0,0,917,1529,2842,2651,2827,397,874,31,19,51,42,0,17,30,7,69,33,96,0,86,53,66,46,24,68,59,53,2842,150,133,874,917
