GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037501600,889400,1750,3322,57,73,118,0,826,111,223,130,77,1385,152,3668,683,6351,0.446,45,2211,9199.0,12534.0,0,2211,3975,7041,5942,6882,1204,2211,180,63,102,0,81,15,105,75,16,65,33,31,292,50,243,176,83,252,118,259,7041,1005,340,2211,2211
06037501700,819000,1666,2594,60,37,33,62,466,77,161,56,49,847,32,1874,271,3879,0.4339,13,1313,5195.0,7218.0,0,1398,2303,3895,3546,3887,730,1313,62,134,58,52,30,29,33,29,70,55,19,185,98,206,107,28,79,107,60,88,3895,558,289,1313,1398
06037501802,697900,1822,1981,28,60,43,97,561,64,89,4,45,674,104,1766,288,3325,0.4088,12,1235,3742.0,5800.0,0,1275,2304,3360,3117,3324,533,1235,59,30,23,39,34,42,12,25,16,35,61,80,114,65,227,73,76,81,104,73,3360,374,252,1235,1275
06037501803,570700,1549,2229,44,169,183,196,1199,88,4,7,39,206,151,2616,633,4861,0.3796,37,1405,1024.0,4911.0,0,1435,3859,4970,4119,4792,588,1405,59,4,67,22,0,17,0,34,32,56,9,26,164,236,165,190,272,262,211,142,4970,72,90,1405,1435
06037501804,582000,1479,1903,56,88,54,57,591,3,23,10,16,128,50,1016,460,2208,0.5025,55,719,696.0,2677.0,0,820,1937,2266,2170,2247,284,719,8,29,21,13,18,9,0,73,36,48,22,17,81,103,84,45,81,81,64,36,2266,69,37,719,820
06037501900,619900,2056,2065,21,0,26,29,251,96,66,80,152,1065,21,2121,295,4300,0.4007,25,1316,6018.0,7257.0,0,1316,3075,4321,4191,4309,790,1316,45,35,86,56,47,5,109,97,57,27,28,10,115,136,169,125,123,36,184,61,4321,573,444,1316,1316
06037502003,603400,1629,1968,6,17,7,26,321,50,47,28,34,389,122,1444,343,2600,0.3774,41,710,2113.0,3384.0,0,757,2189,2633,2485,2625,429,710,10,45,18,4,5,18,16,24,34,4,26,35,55,91,202,55,42,37,75,74,2633,132,206,710,757
06037502004,596900,1861,2067,32,50,14,50,379,47,62,48,34,568,70,1803,481,4014,0.3935,25,947,2936.0,4898.0,0,1033,3492,4061,3855,4029,553,947,34,25,61,18,46,13,44,13,73,91,56,12,55,220,182,141,131,92,150,67,4061,163,301,947,1033
06037502005,628300,1805,2116,0,51,28,48,426,55,104,88,14,781,58,2171,191,4480,0.3466,13,1207,4619.0,6524.0,0,1251,3622,4480,4371,4428,591,1207,42,54,12,22,0,40,14,13,129,128,42,22,79,213,225,116,58,238,73,117,4480,405,276,1207,1251
06037502100,575800,1445,1754,47,18,48,28,440,74,102,221,159,1246,71,2082,662,4759,0.4438,0,1686,6658.0,8620.0,118,1686,3811,4956,4399,4897,751,1686,25,9,97,98,21,102,50,105,112,103,24,177,96,84,99,132,129,296,173,34,4956,782,427,1686,1686
06037502200,590800,1753,1722,15,125,185,87,696,188,163,52,84,1228,176,3874,656,6994,0.3895,21,1924,6890.0,9811.0,0,1943,6210,6994,6682,6938,1255,1924,62,207,84,0,60,23,32,119,153,111,57,25,139,112,127,89,247,269,226,104,6994,575,505,1924,1943
06037502303,588500,2034,1886,12,101,51,65,644,153,63,101,63,1295,118,3484,1438,8300,0.3966,129,1939,7104.0,9671.0,0,2085,7556,8377,8141,8334,894,1939,132,39,141,60,187,99,63,50,137,280,94,118,225,284,395,178,377,248,211,116,8377,511,471,1939,2085
06037502401,599400,1696,1767,49,47,32,116,466,53,88,47,98,864,177,2582,299,4968,0.3617,77,1330,4769.0,6759.0,0,1338,4664,5136,4792,5014,837,1330,44,75,39,46,20,16,52,49,53,125,39,110,183,230,126,47,162,181,260,139,5136,486,281,1330,1338
06037502402,612800,2290,2127,20,20,0,5,97,87,54,100,53,863,118,1814,151,3453,0.3845,20,960,4874.0,5404.0,0,971,3152,3494,3312,3463,561,960,22,56,88,35,68,45,43,123,105,45,58,28,19,88,61,39,132,90,95,45,3494,452,348,960,971
06037502500,587800,1732,1973,23,32,47,69,443,84,92,102,57,660,103,1860,596,3906,0.4569,39,1103,3417.0,5214.0,0,1154,3893,4096,3952,4079,488,1103,49,23,91,105,37,10,85,40,80,22,0,54,73,210,70,87,65,175,177,63,4096,256,292,1103,1154
06037502602,637000,1743,1628,66,15,60,92,728,108,38,20,22,529,134,2251,306,4139,0.4077,39,1257,3081.0,5468.0,0,1299,3669,4178,3878,4049,544,1257,27,62,39,9,31,42,26,77,109,8,30,22,176,118,84,100,108,116,174,102,4178,261,217,1257,1299
06037502603,614400,2400,2080,22,23,0,0,119,58,31,70,26,654,128,1597,275,3259,0.3689,52,773,4186.0,4788.0,0,783,2711,3259,3052,3259,478,773,11,47,36,57,0,46,9,63,178,75,14,54,92,91,184,103,58,6,79,83,3259,387,161,773,783
06037502604,650000,2131,2613,0,7,25,21,97,102,89,37,53,1017,73,1965,232,3891,0.4554,0,1114,5131.0,5662.0,0,1114,3533,3907,3799,3886,769,1114,8,76,88,25,24,27,49,66,95,65,38,34,89,83,103,64,66,221,53,57,3907,479,426,1114,1114
06037502700,539000,1951,2017,4,119,175,102,595,134,303,83,28,1413,152,3629,504,7158,0.3628,75,2008,7654.0,10062.0,0,2060,5968,7269,6901,7261,903,2008,52,47,167,55,15,154,37,52,204,76,75,51,210,195,223,95,231,222,262,151,7269,668,572,2008,2060
06037502801,609200,2267,2115,24,12,29,50,211,128,129,149,103,1578,85,3315,593,6452,0.3672,18,1789,8905.0,9951.0,0,1851,5123,6452,6055,6399,1133,1789,96,45,65,39,72,18,69,59,144,173,75,61,146,115,262,76,190,101,265,179,6452,750,664,1789,1851
06037502901,568500,2267,1805,31,157,7,9,281,253,58,117,63,1281,90,3211,322,5821,0.3675,64,1562,7596.0,8962.0,0,1562,4840,5821,5559,5805,771,1562,81,51,67,29,55,96,33,39,101,25,19,106,62,143,52,85,186,209,267,49,5821,630,589,1562,1562
06037503000,596800,1360,2087,104,68,166,12,663,105,42,80,13,716,326,3105,627,5836,0.361,60,1379,3595.0,6273.0,0,1464,4757,5836,5475,5714,910,1379,47,30,1,12,12,0,12,84,11,10,33,10,340,155,140,82,182,155,269,55,5836,135,317,1379,1464
06037503103,619800,2320,1494,10,111,29,35,361,182,7,62,73,877,307,3032,599,5629,0.3771,37,1238,4752.0,6815.0,0,1307,4687,5646,5357,5520,810,1238,60,39,89,19,13,20,54,56,72,96,64,15,230,309,131,105,141,88,171,127,5646,259,419,1238,1307
06037503104,579400,1617,1917,25,6,13,13,199,25,34,108,27,480,55,1275,199,2457,0.3631,44,679,2372.0,3187.0,0,694,2055,2493,2468,2493,404,679,0,12,14,36,52,5,24,15,42,28,14,0,31,99,131,50,184,64,61,42,2493,185,231,679,694
06037503105,617600,1783,2409,100,35,41,79,348,66,45,119,87,627,63,1799,104,3582,0.315,12,975,3564.0,4774.0,41,1024,2693,3589,3166,3520,542,975,0,42,74,32,7,38,56,75,44,48,0,25,138,80,200,152,194,161,95,61,3589,346,212,975,1024
06037503106,649800,1774,1813,33,58,107,73,465,57,72,52,32,686,47,2093,364,3749,0.4163,17,1151,3971.0,5938.0,0,1196,2813,3755,3492,3723,556,1151,22,66,26,0,0,65,81,36,20,0,9,57,58,110,148,96,104,31,149,209,3755,323,325,1151,1196
06037503201,677300,2250,2814,10,0,10,0,43,165,150,106,40,975,48,1936,344,3944,0.3147,0,1018,5624.0,5839.0,0,1085,3030,3956,3762,3937,721,1018,22,26,87,50,15,4,60,22,57,25,40,64,113,162,173,83,33,202,115,124,3956,497,322,1018,1085
06037503202,633800,1369,1947,62,31,41,29,387,197,105,50,18,931,32,2272,464,4457,0.412,9,1318,5303.0,7031.0,0,1354,3532,4529,4260,4436,783,1318,78,42,47,53,44,21,85,71,56,44,82,49,226,174,215,41,76,177,131,35,4529,477,428,1318,1354
06037503301,643100,2328,2102,0,36,18,38,145,109,69,104,105,948,49,1962,230,3601,0.3645,5,1093,5758.0,6514.0,0,1104,2435,3601,3413,3548,711,1093,6,109,49,39,16,21,18,45,74,40,7,54,106,86,159,72,84,45,119,49,3601,585,354,1093,1104
06037503302,639700,1753,2361,57,175,104,69,872,72,132,87,62,863,88,2792,586,5858,0.4013,48,1735,4964.0,8223.0,0,1826,4373,5889,5239,5853,825,1735,77,68,75,49,38,24,33,64,103,38,34,20,210,168,303,149,239,74,211,125,5889,406,377,1735,1826
06037503401,690700,2206,2220,138,63,77,76,704,139,197,124,113,1506,319,3990,248,7363,0.366,65,2210,8337.0,11037.0,0,2248,4834,7421,7127,7373,1081,2210,83,47,166,102,48,98,102,44,45,46,66,240,89,130,430,160,89,262,368,81,7421,674,786,2210,2248
06037503402,665700,2048,2003,84,27,54,77,320,36,120,70,54,937,46,1991,256,3813,0.4342,47,1257,5583.0,7223.0,0,1331,2343,3860,3704,3848,716,1257,70,24,57,39,32,19,91,21,54,55,23,46,66,237,115,35,132,192,121,43,3860,655,282,1257,1331
06037503501,630700,1697,2337,98,62,129,87,769,161,306,93,81,1213,215,4134,340,7151,0.4396,111,1982,7235.0,10417.0,0,2043,5189,7151,6285,7029,1069,1982,26,49,48,58,36,28,91,13,50,22,70,90,216,189,319,148,142,451,236,104,7151,614,405,1982,2043
06037503502,621700,2532,2253,26,28,9,18,252,107,172,107,46,854,102,2050,97,4211,0.3219,26,1106,5069.0,6266.0,0,1191,3132,4234,4016,4209,722,1106,49,38,107,13,21,0,20,92,119,36,20,27,148,180,159,73,191,197,152,98,4234,412,386,1106,1191
06037503601,683300,1524,2203,8,19,0,25,313,217,169,48,19,913,106,2296,271,4109,0.4272,38,1226,6122.0,7303.0,0,1232,2423,4317,3949,4285,786,1226,3,28,70,125,18,54,55,78,81,161,21,99,50,238,119,63,117,105,186,21,4317,580,286,1226,1232
06037503602,906300,2644,2785,16,6,0,39,163,76,142,132,106,1016,108,2273,288,4091,0.3282,62,1179,6924.0,7764.0,0,1199,1608,4110,3581,4048,899,1179,71,131,63,36,106,17,47,109,61,71,47,59,115,75,109,94,65,51,265,40,4110,612,378,1179,1199
06037503701,679700,1552,2470,57,9,110,61,719,134,165,87,44,925,96,2373,253,4850,0.3883,61,1644,5538.0,8074.0,0,1652,2569,4861,4319,4846,934,1644,47,27,105,69,32,76,39,64,85,103,128,51,97,181,92,42,147,209,131,53,4861,492,426,1644,1652
06037503702,673200,1810,1266,19,97,169,43,696,94,91,28,34,1005,81,2798,383,5373,0.3832,41,1701,6374.0,9033.0,0,1794,2987,5387,5108,5372,1221,1701,50,41,122,35,22,72,19,115,100,82,28,76,97,115,93,266,205,175,193,75,5387,567,411,1701,1794
06037503704,838100,1499,2512,15,21,75,8,592,141,80,118,90,1344,99,2189,200,4363,0.5011,44,1936,7819.0,9034.0,8,2004,951,4364,4105,4364,1202,1936,108,183,203,243,76,150,94,199,233,199,185,164,59,78,76,49,0,69,45,61,4364,1044,300,1936,2004
06037503705,844900,-666666666,1869,13,0,13,0,177,50,59,91,67,877,49,1389,140,2671,0.4203,0,1054,5757.0,6496.0,0,1096,324,2671,2324,2605,540,1054,78,19,102,6,24,32,21,124,117,34,107,31,157,43,89,25,19,0,94,52,2671,743,134,1054,1096
06037503801,664700,2683,2079,29,98,10,67,375,59,94,18,45,837,155,1834,305,3622,0.3304,88,1212,5208.0,6750.0,0,1212,1623,3622,3260,3591,699,1212,44,30,62,26,37,24,128,86,39,41,54,85,51,156,25,121,108,125,75,31,3622,502,313,1212,1212
06037503802,640600,2590,1966,74,57,41,136,446,165,167,124,74,1286,157,3077,122,5277,0.3376,36,1732,6804.0,9105.0,12,1732,2644,5277,4833,5237,944,1732,121,108,80,58,70,34,70,26,41,61,128,65,134,149,111,43,90,42,130,194,5277,713,462,1732,1732
06037503901,719200,2438,2702,7,6,5,8,102,68,47,40,43,601,69,1261,59,2266,0.3595,2,703,3875.0,4472.0,0,721,940,2275,2196,2275,455,703,23,35,44,27,56,17,15,58,64,16,31,36,34,83,102,17,45,109,54,38,2275,366,231,703,721
06037503902,683100,2482,2428,34,30,16,20,248,55,139,200,47,1270,81,2566,145,5360,0.3495,8,1518,7503.0,8877.0,11,1518,2733,5367,5166,5299,1014,1518,62,74,90,44,132,21,81,13,129,99,68,68,249,228,265,92,126,25,186,183,5367,708,491,1518,1518
06037504001,651000,1310,-666666666,9,20,13,35,387,101,98,95,49,1033,108,2462,368,3346,0.4788,23,1420,5891.0,6884.0,0,1506,2020,5265,4234,5182,593,1420,26,34,50,40,0,141,27,42,138,62,113,114,139,136,61,85,44,120,67,33,5265,742,268,1420,1506
06037504002,691300,2530,2204,12,112,27,0,227,117,80,162,88,1248,62,2674,328,5174,0.3761,9,1475,7666.0,8811.0,0,1506,2920,5457,4811,5424,1012,1475,70,126,57,27,47,49,55,1,69,97,55,5,53,77,307,173,72,173,248,83,5457,641,508,1475,1506
06037504101,633300,1678,2008,34,47,69,85,470,96,52,35,73,889,234,2562,549,4919,0.375,104,1359,6050.0,8015.0,0,1435,3463,4919,4486,4874,721,1359,28,90,69,48,26,61,83,74,82,84,60,88,138,229,99,43,120,221,164,86,4919,499,345,1359,1435
06037504200,628900,1668,2701,76,144,104,293,1639,88,31,80,68,696,226,3342,1063,7364,0.4882,100,2335,3954.0,10655.0,0,2421,5001,7427,6958,7388,1121,2335,53,50,118,157,78,101,208,116,184,192,83,76,185,203,295,148,289,143,252,83,7427,360,272,2335,2421
06037530005,808200,-666666666,1112,22,27,8,0,268,41,41,63,26,983,80,1572,69,3382,0.435,0,1251,6639.0,8584.0,0,1418,1070,3386,3165,3332,717,1251,18,135,160,56,103,181,6,133,87,201,76,94,44,32,96,93,97,56,24,20,3386,758,218,1251,1418
06037530006,688200,1911,998,248,109,104,154,1275,19,17,30,8,381,214,2538,679,4860,0.4017,128,1656,2258.0,6912.0,0,1704,3050,4913,4540,4891,669,1656,18,6,110,57,0,76,60,96,97,54,50,59,187,165,129,49,119,113,156,50,4913,227,134,1656,1704
06037530007,736700,1915,2189,59,70,44,10,513,178,132,99,122,1596,292,3237,554,6539,0.4083,57,2109,10692.0,12664.0,0,2210,4311,6539,5974,6505,1057,2109,44,84,96,136,164,57,155,115,173,145,109,156,104,146,265,50,243,126,136,166,6539,1040,530,2109,2210
06037530101,528600,1581,1129,104,175,85,234,1209,96,0,13,6,475,353,2590,1443,5182,0.5116,180,1684,2577.0,7326.0,0,1768,4336,5452,5079,5386,530,1684,42,66,79,39,52,79,43,53,120,46,219,249,44,137,151,42,247,357,106,49,5452,325,133,1684,1768
06037530102,613200,1414,1554,61,52,208,62,993,139,20,35,26,605,183,2079,587,4588,0.4849,29,1598,3770.0,7553.0,0,1678,3657,4706,4255,4614,594,1598,30,60,112,128,44,74,87,83,106,130,106,231,24,90,137,145,182,81,122,1,4706,344,232,1598,1678
06037530202,625800,1697,2328,83,9,34,68,369,185,189,11,0,936,157,2552,298,4114,0.4029,36,1305,5883.0,7503.0,0,1388,3795,4176,3999,4170,559,1305,47,47,112,34,36,0,62,114,115,58,60,89,48,85,95,16,56,98,174,87,4176,571,289,1305,1388
06037530203,622900,1601,-666666666,62,63,39,57,721,9,20,0,6,228,95,1417,428,2520,0.4314,62,949,1312.0,4169.0,0,1003,1999,2520,2293,2507,322,949,3,30,42,21,5,0,36,31,62,44,14,60,43,49,85,75,31,71,88,79,2520,197,31,949,1003
06037530204,618300,1735,1899,69,188,74,63,767,37,21,45,20,425,111,2419,447,4036,0.3338,25,1192,2497.0,5737.0,0,1227,3654,4044,3508,4032,444,1192,15,33,72,9,29,21,13,35,54,56,0,56,57,146,172,60,32,57,121,155,4044,215,190,1192,1227
06037530301,542500,1457,965,20,16,79,14,398,24,4,12,12,205,25,1021,236,2143,0.3716,12,603,1115.0,2742.0,0,614,2038,2167,2141,2167,295,603,29,0,13,49,31,18,5,66,46,65,42,32,24,115,35,49,65,73,63,42,2167,75,91,603,614
06037530302,563900,1295,1822,95,54,56,104,1116,34,121,61,86,838,234,3206,1237,6424,0.4481,56,1954,4596.0,8720.0,0,1990,6127,6424,5861,6348,797,1954,129,74,75,125,65,10,87,51,139,73,83,34,334,176,174,128,139,135,59,277,6424,318,420,1954,1990
06037530400,606000,1053,1250,89,97,93,44,841,18,7,0,32,326,100,1294,851,3714,0.5184,93,1167,1683.0,5280.0,0,1247,2816,3723,3336,3699,480,1167,26,37,138,80,81,0,53,90,99,159,82,50,53,317,125,88,165,76,63,138,3723,169,149,1167,1247
06037530500,582800,1365,1929,135,95,70,69,661,33,27,59,11,464,211,2106,439,4103,0.3335,43,1125,2352.0,5084.0,0,1160,3750,4103,3846,4078,480,1125,43,63,21,6,26,6,108,6,92,38,33,28,140,157,101,55,71,92,177,54,4103,180,210,1125,1160
06037530603,603600,1515,1839,36,35,132,40,580,98,77,45,9,623,230,2453,638,4390,0.3806,33,1203,3599.0,6108.0,0,1283,3792,4419,4095,4369,518,1203,2,60,68,65,32,0,49,62,111,14,41,27,156,77,123,78,73,141,85,87,4419,320,245,1203,1283
06037530700,591100,1311,1720,6,83,22,0,339,37,20,20,27,227,78,1242,400,2081,0.4168,14,566,1094.0,2510.0,0,595,1997,2152,1989,2137,289,566,10,54,20,25,0,14,16,17,29,45,0,14,32,68,50,34,81,85,68,29,2152,43,96,566,595
06037530801,591900,1460,1666,61,134,113,100,762,127,67,40,7,589,268,2931,901,5773,0.4056,26,1351,3312.0,6733.0,0,1461,4715,5773,5561,5767,654,1351,85,33,35,54,21,4,0,65,73,38,27,36,151,132,92,166,170,146,264,191,5773,263,265,1351,1461
06037530802,586800,1771,1971,11,43,28,41,359,29,59,53,20,481,94,1564,498,3184,0.3688,9,840,2609.0,4231.0,0,904,2889,3190,2953,3174,398,840,46,8,17,40,18,17,3,40,58,24,14,18,89,149,180,92,54,84,20,29,3190,186,232,840,904
06037530901,637200,1602,1486,71,54,26,74,670,25,3,29,24,283,84,2121,663,3846,0.4465,0,953,1697.0,4756.0,0,966,3859,3916,3778,3903,524,953,19,16,11,10,5,28,13,51,15,17,28,27,62,117,171,135,84,117,160,105,3916,95,98,953,966
06037530902,547600,1163,1452,17,73,167,138,790,66,0,55,0,411,103,1756,910,4027,0.4671,51,1201,1936.0,5017.0,0,1256,3949,4058,3712,3993,372,1201,100,17,41,15,10,12,36,65,97,100,18,133,99,140,236,78,159,29,184,227,4058,222,72,1201,1256
06037531000,583100,1393,1509,78,99,94,73,678,62,38,40,31,576,223,2530,478,5130,0.4345,34,1254,3200.0,6405.0,0,1321,5071,5136,5025,5126,750,1254,12,11,50,31,25,43,21,11,11,68,50,119,140,134,208,73,114,125,302,141,5136,302,228,1254,1321
06037531101,587500,1630,1107,126,170,27,10,742,7,32,0,27,387,277,2471,715,4816,0.371,79,1129,2351.0,5690.0,0,1209,4802,4833,4537,4798,425,1129,49,7,42,53,29,18,34,27,72,67,0,43,125,124,308,156,161,80,166,105,4833,224,121,1129,1209
06037531102,633000,1234,-666666666,40,28,99,50,634,8,21,32,3,191,72,1309,426,2485,0.4241,32,825,953.0,3608.0,0,873,2410,2485,2409,2479,319,825,16,26,33,30,2,26,20,35,28,58,21,50,25,41,81,34,55,103,105,27,2485,111,41,825,873
06037531201,520300,1298,-666666666,188,89,173,124,922,33,43,0,15,209,18,1828,657,4090,0.3328,65,1131,1145.0,5066.0,0,1233,4045,4118,4004,4103,426,1131,51,16,113,35,141,0,62,76,36,115,0,48,121,131,165,155,46,138,219,116,4118,61,145,1131,1233
06037531202,635700,1371,1352,35,159,114,137,810,0,32,23,24,287,211,2015,569,4192,0.37,12,1097,1451.0,4697.0,0,1184,4089,4252,3979,4252,465,1097,24,81,95,0,0,47,22,57,27,11,42,64,81,265,218,163,68,151,86,190,4252,108,148,1097,1184
06037531301,584400,1375,1719,126,172,66,100,1075,65,8,13,0,316,142,2363,1278,5226,0.411,67,1391,1914.0,6084.0,13,1460,5180,5360,5079,5344,652,1391,57,34,101,5,55,10,76,61,61,56,12,81,286,203,210,151,44,278,263,310,5360,168,110,1391,1460
06037531302,596000,1539,1842,70,39,107,141,879,77,7,33,77,479,96,2376,1653,5514,0.4629,32,1358,2696.0,5904.0,0,1440,5391,5549,5416,5480,772,1358,0,60,31,60,11,29,0,31,94,36,9,6,344,273,438,116,38,206,140,146,5549,159,231,1358,1440
06037531502,532600,1289,2063,21,9,40,62,542,23,0,34,8,239,181,1381,593,3074,0.4012,10,781,1234.0,3338.0,0,781,3059,3085,2966,3039,381,781,9,5,34,34,0,10,26,42,5,43,10,19,145,51,172,65,43,110,166,76,3085,91,98,781,781
06037531503,607600,1350,1761,44,178,81,46,581,8,15,29,0,224,26,1318,354,2646,0.3699,47,805,1235.0,3475.0,0,845,2563,2652,2514,2626,195,805,40,6,14,26,25,0,10,15,43,17,29,45,74,72,80,84,41,77,46,41,2652,108,96,805,845
06037531504,659100,1563,2091,145,46,65,7,629,38,31,41,39,339,162,2162,579,4097,0.4073,20,968,1734.0,4184.0,0,1095,4087,4097,3818,4034,396,968,8,29,40,18,18,9,24,83,38,65,8,26,175,150,291,138,72,204,137,14,4097,89,150,968,1095
06037531602,472900,1482,-666666666,24,124,61,65,766,0,0,20,12,243,79,1856,999,3787,0.4435,97,1009,1212.0,4292.0,0,1127,3769,3819,3487,3699,349,1009,24,34,101,22,18,0,79,103,78,24,0,9,193,149,183,27,134,95,81,74,3819,59,107,1009,1127
06037531603,581300,1345,1882,148,22,74,12,593,26,13,13,27,342,97,1770,361,3633,0.4038,27,935,1833.0,4234.0,0,975,3477,3665,3477,3647,428,935,33,35,43,37,0,4,21,34,61,16,5,26,94,153,120,47,79,155,172,67,3665,104,179,935,975
06037531604,572400,1307,950,56,52,57,58,594,16,20,8,6,238,77,1423,1130,3255,0.4228,56,832,1284.0,3569.0,0,858,3250,3255,3076,3202,326,832,11,18,39,0,66,12,44,16,26,18,27,40,79,110,198,62,106,103,120,113,3255,86,139,832,858
06037531701,583600,1416,1162,118,130,94,28,815,46,63,54,26,574,136,2806,1213,5692,0.4143,71,1389,3210.0,6836.0,0,1454,5576,5692,5186,5608,705,1389,60,35,98,24,25,41,27,27,162,35,10,56,154,206,157,23,148,290,247,191,5692,237,275,1389,1454
06037531702,623500,1194,1750,106,112,49,109,931,28,29,64,20,426,41,2481,432,4946,0.3693,93,1357,2281.0,5015.0,0,1460,4738,4946,4688,4792,457,1357,24,19,74,0,11,79,53,39,49,35,43,54,111,170,134,234,154,156,55,113,4946,195,111,1357,1460
06037531800,560500,1307,1313,165,73,30,23,1067,7,69,0,26,288,75,2729,818,4780,0.377,35,1355,1618.0,6254.0,0,1392,4591,4780,4530,4769,597,1355,69,26,38,16,19,13,21,69,34,34,45,30,57,97,116,175,74,209,344,103,4780,130,126,1355,1392
06037531901,540800,1303,1898,137,131,212,210,1153,45,54,86,8,592,86,3674,656,6498,0.368,90,1745,2929.0,7331.0,0,1844,6338,6531,6016,6497,949,1745,65,53,41,65,10,19,82,43,70,23,7,96,136,90,339,173,180,158,50,244,6531,218,240,1745,1844
06037531902,517900,1476,900,50,142,36,33,556,42,61,22,9,508,196,2458,646,4169,0.3857,32,1064,2640.0,4792.0,0,1117,4117,4217,4059,4201,632,1064,8,18,84,8,7,16,6,53,45,32,97,41,182,81,195,38,74,136,71,95,4217,178,255,1064,1117
06037532001,607200,1280,1943,43,38,23,109,666,34,12,99,20,305,93,1338,310,3139,0.4798,23,971,1695.0,4458.0,0,1022,3031,3139,2793,3132,502,971,0,34,33,79,24,69,14,64,62,84,80,49,71,88,46,126,169,112,58,28,3139,167,138,971,1022
06037532002,477800,1634,1531,106,65,57,43,550,24,46,31,0,486,127,1955,512,3414,0.3668,43,1036,2459.0,4719.0,0,1063,3072,3414,3106,3370,530,1036,0,14,104,9,15,5,15,31,74,51,34,22,94,60,227,61,87,69,186,76,3414,253,180,1036,1063
06037532101,574700,1675,2124,99,75,123,268,1333,68,80,110,12,627,266,3678,1141,7007,0.398,106,1960,3323.0,8476.0,0,1981,6583,7044,6663,6892,764,1960,120,122,64,35,52,14,25,100,131,81,37,0,120,285,255,243,508,275,220,107,7044,284,227,1960,1981
06037532102,605900,2006,1802,26,33,15,44,278,31,70,77,70,630,47,1877,288,3518,0.386,55,908,3232.0,4472.0,0,965,2738,3521,3195,3417,465,908,24,27,52,73,44,18,16,13,75,32,63,33,90,132,128,54,143,23,58,78,3521,275,285,908,965
06037532200,591700,1730,1764,200,248,72,56,1155,92,33,11,9,599,123,3664,1110,6873,0.3972,100,1754,3529.0,8496.0,0,1826,6123,6983,6583,6951,618,1754,37,53,37,62,43,25,36,79,44,131,0,53,212,272,209,120,380,271,168,197,6983,357,145,1754,1826
06037532302,487000,1338,1347,0,38,48,36,351,29,106,50,67,836,66,1936,499,4513,0.3659,51,1187,4358.0,6065.0,0,1201,4459,4588,4346,4568,624,1187,36,60,155,66,53,0,52,76,98,43,16,15,73,242,148,162,51,174,200,225,4588,188,511,1187,1201
06037532303,614500,1233,1574,199,0,44,11,635,80,69,24,56,631,165,2266,716,4392,0.44,63,1266,3573.0,5983.0,0,1266,4125,4399,4114,4375,543,1266,51,131,85,66,21,62,134,33,50,44,128,53,211,126,145,18,44,122,86,43,4399,322,228,1266,1266
06037532304,590400,1349,1826,7,9,26,77,591,0,37,23,21,454,101,1639,1066,4105,0.4731,55,1045,2810.0,5057.0,26,1064,3272,4119,3531,4097,482,1045,107,88,84,112,42,53,72,50,60,72,106,7,4,77,179,12,95,130,67,58,4119,195,168,1045,1064
06037532500,485000,1274,1766,54,49,8,79,598,59,28,24,0,515,165,1880,769,3804,0.4592,71,1113,3145.0,5095.0,0,1176,3562,3833,3582,3758,478,1113,67,59,15,15,14,84,14,27,62,43,38,35,125,72,128,101,200,206,133,42,3833,214,289,1113,1176
06037532605,453000,1327,-666666666,113,210,140,117,1071,9,0,0,40,153,199,2067,907,4129,0.4366,43,1224,1150.0,5441.0,0,1279,4022,4129,4020,4079,736,1224,34,33,205,28,52,38,26,36,55,49,17,19,84,76,156,109,116,119,118,173,4129,72,71,1224,1279
06037532606,505700,1301,-666666666,114,203,70,58,1170,0,13,0,0,61,218,2178,817,3902,0.4059,47,1231,274.0,4042.0,0,1267,3888,3987,3766,3942,331,1231,32,71,20,32,14,17,18,95,65,11,37,37,73,108,252,126,102,71,63,49,3987,53,8,1231,1267
06037532607,536200,1272,2269,59,220,84,47,1104,31,18,11,6,274,183,2312,868,4943,0.4317,138,1378,1395.0,5672.0,0,1421,4694,4943,4538,4845,639,1378,55,105,124,0,31,3,43,64,62,61,16,91,117,143,212,137,149,164,185,123,4943,102,93,1378,1421
06037532700,-666666666,1316,868,49,12,121,90,597,49,0,0,12,131,166,1598,851,3306,0.3587,30,728,673.0,3388.0,0,741,3189,3306,3069,3285,403,728,23,24,12,45,12,26,45,30,15,7,13,9,128,143,137,96,101,85,168,143,3306,27,86,728,741
