tract_split_base,year,lacity,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,demogsurveyany,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totmss,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totmsspeople,famcarhh,famvanhh,famcamperhh,famtenthh,fammsshh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,fammsspeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indmsspeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,GEOID
407802,2022,2,3,1,0,22,48,32,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.951,0.0,1.453,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.077,0.0,0.011,0.0,0.0,1.874,0.0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.404,0,0,0,0,4.404,06037407802
407900,2022,2,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951,06037407900
408003,2022,2,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408003
408004,2022,2,3,1,0,22,48,32,0,74,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0.0,0.0,3.903,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,3.748,0.0,0.0,0,0,0,0,0,0,0,5,1,2,47,5,12,0,0,0,0,0,0,0,0,6.903,0,66,0,66,72.903,06037408004
408005,2022,2,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408005
408006,2022,2,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408006
408133,2022,2,3,1,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408133
408134,2022,2,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408134
408135,2022,2,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408135
408136,2022,2,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408136
408137,2022,2,3,1,0,22,55,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,06037408137
408138,2022,2,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408138
408139,2022,2,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408139
408140,2022,2,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951,0,0,0,0,2.951,06037408140
408141,2022,2,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408141
408202,2022,2,3,1,0,22,57,32,0,0,0,0,4,15,0,0,0,0,0,2,2,4,7,8,2.672,2.406,7.805,8.344,11.620999999999999,0.094,0.037,0.076,0.014,0.031,0.304,0.114,0.309,0.046,0.091,2.368,2.292,7.496,8.297,11.530999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.847,0,0,0,0,47.847,06037408202
408211,2022,2,3,1,0,22,55,39,0,0,0,0,2,27,0,0,0,0,0,0,0,4,4,20,0.0,0.0,7.805,4.768,29.055,0.0,0.0,0.076,0.008,0.076,0.0,0.0,0.31,0.027,0.226,0.0,0.0,7.495,4.741,28.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.628,0,0,0,0,68.628,06037408211
408212,2022,2,3,4,0,29,57,32,0,0,0,0,1,7,0,0,0,0,0,0,0,8,0,2,0.0,0.0,15.61,0.0,2.905,0.0,0.0,0.152,0.0,0.008,0.0,0.0,0.62,0.0,0.023,0.0,0.0,14.99,0.0,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.515,0,0,0,0,25.515,06037408212
408301,2022,2,3,1,0,22,57,32,0,0,0,0,3,27,0,0,0,0,0,0,4,2,14,9,0.0,4.812,3.902,16.687,13.073999999999998,0.0,0.073,0.038,0.027,0.034,0.0,0.228,0.154,0.092,0.10200000000000001,0.0,4.585,3.748,16.595,12.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.477,0,0,0,0,65.477,06037408301
408302,2022,2,3,1,0,22,57,32,0,0,0,0,3,17,0,0,0,0,0,7,0,1,9,9,9.349,0.0,1.951,10.728,13.073999999999998,0.328,0.0,0.019,0.017,0.034,1.063,0.0,0.077,0.059,0.10200000000000001,8.285,0.0,1.874,10.669,12.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.102,0,0,0,0,52.102,06037408302
408303,2022,2,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408303
408401,2022,2,3,4,0,32,57,39,0,0,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0.0,2.406,7.805,0.0,0.0,0.0,0.037,0.076,0.0,0.0,0.0,0.114,0.31,0.0,0.0,0.0,2.292,7.495,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.211,0,0,0,0,12.211,06037408401
408402,2022,2,3,4,0,22,57,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,119,0,0,119,119.0,06037408402
408501,2022,2,3,4,0,32,57,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,06037408501
408503,2022,2,3,4,0,32,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408503
408504,2022,2,3,4,0,32,57,39,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0,06037408504
408505,2022,2,3,4,0,32,57,39,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,1.336,0.0,9.757,0.0,0.0,0.047,0.0,0.095,0.0,0.0,0.152,0.0,0.387,0.0,0.0,1.184,0.0,9.369,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.092,0,0,0,0,11.092,06037408505
408623,2022,2,3,4,0,32,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408623
408624,2022,2,3,4,0,32,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408624
408625,2022,2,3,4,0,32,57,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951,06037408625
408626,2022,2,3,4,0,29,55,39,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,06037408626
408627,2022,2,3,4,0,29,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408627
408628,2022,2,3,4,0,32,57,39,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0.0,0.0,3.903,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,3.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.903,0,0,0,0,6.903,06037408628
408629,2022,2,3,4,0,32,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408629
408630,2022,2,3,4,0,32,57,39,0,0,0,0,2,1,0,0,0,0,0,2,0,6,0,0,2.671,0.0,11.708,0.0,0.0,0.094,0.0,0.11399999999999999,0.0,0.0,0.304,0.0,0.46499999999999997,0.0,0.0,2.367,0.0,11.243,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.379000000000001,0,0,0,0,15.379000000000001,06037408630
408631,2022,2,3,4,0,32,57,39,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951,0,0,0,0,3.951,06037408631
408703,2022,2,3,4,0,29,55,39,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,06037408703
408704,2022,2,3,4,0,29,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408704
408705,2022,2,3,4,0,29,55,39,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,3.903,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,3.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903,0,0,0,0,3.903,06037408705
408706,2022,2,3,4,0,29,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408706
408722,2022,2,3,4,0,29,55,39,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.336,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336,0,0,0,0,2.336,06037408722
408723,2022,2,3,4,0,29,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037408723
408724,2022,2,3,4,0,29,55,39,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,06037408724
408800,2022,2,3,1,0,20,52,35,0,0,0,0,2,24,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,4.768,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,4.741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.768,0,0,0,0,28.768,06037408800
430002,2022,2,3,5,0,25,48,32,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1.336,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.336,0,0,0,0,5.336,06037430002
430003,2022,2,3,5,0,25,48,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,06037430003
430101,2022,2,3,5,0,25,48,32,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0.0,1.203,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,1.146,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.203,0,0,0,0,4.203,06037430101
430102,2022,2,3,5,0,25,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430102
430200,2022,2,3,5,0,25,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430200
430301,2022,2,3,5,0,25,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430301
430302,2022,2,3,5,0,25,41,32,0,0,0,0,1,10,0,0,0,0,0,5,3,1,0,0,6.678,3.609,1.951,0.0,0.0,0.234,0.055,0.019,0.0,0.0,0.759,0.171,0.077,0.0,0.0,5.918,3.439,1.874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.238,0,0,0,0,22.238,06037430302
430400,2022,2,3,5,0,22,49,27,0,0,0,0,1,21,0,0,0,0,0,1,0,1,2,2,1.336,0.0,1.951,2.384,2.905,0.047,0.0,0.019,0.004,0.008,0.152,0.0,0.077,0.013,0.023,1.184,0.0,1.874,2.371,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.576,0,0,0,0,29.576,06037430400
430501,2022,2,3,5,0,25,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430501
430502,2022,2,3,5,0,25,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430502
430600,2022,2,3,5,0,22,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430600
430701,2022,2,3,5,0,22,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430701
430721,2022,2,3,5,0,22,49,27,0,0,0,0,2,40,0,0,0,0,0,7,1,0,2,1,9.349,1.203,0.0,2.384,1.453,0.328,0.018,0.0,0.004,0.004,1.0630000000000002,0.057,0.0,0.013,0.011,8.286000000000001,1.146,0.0,2.371,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.388999999999996,0,0,0,0,54.388999999999996,06037430721
430723,2022,2,3,5,0,22,49,27,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.951,0.0,1.453,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.077,0.0,0.011,0.0,0.0,1.874,0.0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.404,0,0,0,0,4.404,06037430723
430724,2022,2,3,5,0,22,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037430724
430801,2022,2,3,5,0,22,49,27,0,0,0,0,2,28,0,0,0,0,0,3,1,2,0,0,4.007,1.203,3.902,0.0,0.0,0.14100000000000001,0.018,0.038,0.0,0.0,0.45599999999999996,0.057,0.154,0.0,0.0,3.551,1.146,3.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.112,0,0,0,0,37.112,06037430801
430802,2022,2,3,5,0,22,49,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.336,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,0,0,0,0,1.336,06037430802
430803,2022,2,3,5,0,22,49,27,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1.336,0.0,0.0,1.192,0.0,0.047,0.0,0.0,0.002,0.0,0.152,0.0,0.0,0.007,0.0,1.184,0.0,0.0,1.185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,0,0,0,0,4.527,06037430803
430901,2022,2,3,5,0,25,41,32,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,1.203,0.0,0.0,1.453,0.0,0.018,0.0,0.0,0.004,0.0,0.057,0.0,0.0,0.011,0.0,1.146,0.0,0.0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.656,0,0,0,0,3.656,06037430901
430902,2022,2,3,5,0,25,41,32,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.336,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336,0,0,0,0,2.336,06037430902
431001,2022,2,3,5,0,25,41,32,0,0,0,0,2,8,0,0,0,0,0,1,0,0,1,0,1.336,0.0,0.0,1.192,0.0,0.047,0.0,0.0,0.002,0.0,0.152,0.0,0.0,0.007,0.0,1.184,0.0,0.0,1.185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.528,0,0,0,0,10.528,06037431001
431002,2022,2,3,5,0,25,41,32,2,0,1,0,1,2,0,0,0,0,0,3,3,0,0,0,4.007,3.609,0.0,0.0,0.0,0.14,0.055,0.0,0.0,0.0,0.456,0.171,0.0,0.0,0.0,3.551,3.439,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.616,0,0,0,0,9.616,06037431002
431100,2022,2,3,5,0,25,41,32,0,0,0,0,3,5,0,0,0,0,0,3,2,2,0,0,4.007,2.406,3.902,0.0,0.0,0.14100000000000001,0.036,0.038,0.0,0.0,0.45599999999999996,0.114,0.154,0.0,0.0,3.551,2.292,3.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.315000000000001,0,0,0,0,15.315000000000001,06037431100
431200,2022,2,3,5,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0.0,2.406,3.903,0.0,0.0,0.0,0.037,0.038,0.0,0.0,0.0,0.114,0.155,0.0,0.0,0.0,2.292,3.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.309,0,0,0,0,6.309,06037431200
