GEOID,median_home_value,median_gross_rent,median_owner_costs_mortgage,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,gini,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,n_total_units,pct_rent_30_34,pct_rent_35_39,pct_rent_40_49,pct_rent_50plus,pct_owner_cost_30_34,pct_owner_cost_35_39,pct_owner_cost_40_49,pct_owner_cost_50plus,unemployment_rate,poverty_rate,public_assistance_rate,hud_rate,oldhouses_rate,hispanic_rate,imigration_rate,1phouseholds_rate,n_age_65plus,n_age_under18,over65_rate,under18_rate,n_overcrowded_units,overcrowded_rate,area_km2,housing_density,geometry,tract,year,city,lacity,community_name,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totencamp,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totencamppeople,famcarhh,famvanhh,famcamperhh,famtenthh,famencamphh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,famencamppeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indencamppeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,tract_split_base,demogsurveyany,totmss,totmsspeople,fammsshh,fammsspeople,indmsspeople,n_ArtsRecreation,n_Education,n_Hospitals,n_MunicipalServices,n_PhysicalFeatures,n_PublicSafety,n_Transportation,n_Pantry,n_Parking,total_vehicle,total_unsheltered,non_vehicle_unsheltered,lon,lat
06037128210,,1682.0,,160,110,213,119,1572,0,0,0,15,56,255,3046,1544,5352,0.3833,155,1628,292.0,5567.0,0,1664,4404,5357,4831,5221,522,1628,67,98,29,0,0,1,17,50,32,1,1,45,173,97,210,177,337,137,199,89,5357,11,45,1628,1664,10.178117048346055,6.997455470737914,13.549618320610687,7.569974554707379,0.0,0.0,0.0,26.785714285714285,8.371634931057125,28.84902840059791,9.52088452088452,5.245194898509071,0.0,82.21019227179391,92.5301666347443,32.06388206388206,341.0,1419.0,6.365503080082135,26.488706365503077,56.0,3.43980343980344,,,,,2022,,1.0,,2.0,3.0,6.0,18.0,46.0,29.0,3.0,27.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,2.95,0.0,1.456,2.518,,0.094,0.0,0.019,0.004,,0.304,0.0,0.077,0.014,,2.646,0.0,1.378,2.504,,81.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.293,84.0,0.0,0.0,84.0,98.293,128210.0,2.0,2.0,3.37,0.008,0.023,3.348,3.0,25.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,3.0,,,,
06037128220,757700.0,1631.0,2902.0,19,99,143,99,848,8,16,23,44,362,40,1604,574,2831,0.463,70,1210,2196.0,4776.0,0,1265,1401,2832,2570,2820,389,1210,15,25,50,25,16,0,0,50,15,15,15,45,49,67,63,11,113,26,32,66,2832,312,40,1210,1265,2.240566037735849,11.674528301886793,16.86320754716981,11.674528301886793,2.209944751381215,4.41988950276243,6.353591160220995,12.154696132596685,2.493765586034913,20.27552101730837,5.785123966942149,45.97989949748744,0.0,49.47033898305085,91.13475177304964,32.14876033057851,271.0,427.0,9.569209039548022,15.07768361581921,352.0,29.09090909090909,,,,,2022,,1.0,,2.0,3.0,2.0,18.0,46.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.685,0.0,0.0,0.0,0.0,1.685,128220.0,0.0,1.0,1.685,0.004,0.011,1.674,3.0,34.0,0.0,6.0,0.0,3.0,1.0,3.0,1.0,0.0,,,,
06037128302,666000.0,1575.0,1813.0,129,146,98,104,1144,9,0,27,13,319,236,2694,1416,4769,0.4407,9,1463,1637.0,5029.0,0,1590,3268,4790,4341,4726,560,1463,0,45,113,79,20,14,34,13,106,43,65,33,299,80,164,176,103,121,78,49,4790,197,99,1463,1590,11.276223776223777,12.762237762237763,8.566433566433567,9.090909090909092,2.8213166144200628,0.0,8.463949843260188,4.075235109717868,8.760207869339272,29.691759278674773,0.6151742993848257,32.55120302246968,0.0,68.22546972860125,91.85357596275921,38.27751196172249,565.0,1070.0,11.795407098121085,22.338204592901878,296.0,20.2323991797676,,,,,2022,,1.0,,2.0,3.0,6.0,18.0,46.0,29.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,,0.0,1.49,0.0,5.035,,0.0,0.018,0.0,0.008,,0.0,0.057,0.0,0.026,,0.0,1.433,0.0,5.008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,0.0,15.21,128302.0,0.0,1.0,1.685,0.004,0.011,1.674,3.0,22.0,1.0,6.0,2.0,3.0,1.0,4.0,0.0,1.0,,,,
06037128303,410500.0,1549.0,,76,102,126,107,1040,0,31,0,0,77,177,1870,1076,3445,0.4378,81,1117,349.0,3598.0,0,1186,2824,3487,3069,3409,429,1117,0,23,16,8,9,0,16,9,9,0,9,0,130,107,167,87,106,203,52,59,3487,44,33,1117,1186,7.307692307692308,9.807692307692308,12.115384615384615,10.288461538461538,0.0,40.25974025974026,0.0,0.0,9.46524064171123,31.233671988388966,7.251566696508505,9.699833240689273,0.0,80.98652136507026,90.02640070401877,38.406445837063565,99.0,911.0,2.8391167192429023,26.125609406366507,77.0,6.893464637421665,,,,,2022,,1.0,,2.0,3.0,6.0,18.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128303.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,,,,
06037128400,937900.0,2168.0,2951.0,53,102,57,129,816,44,48,67,203,1013,105,2869,407,4241,0.4057,61,1829,5891.0,8964.0,8,1879,1256,4241,3744,4216,730,1829,0,67,83,28,16,19,20,29,93,11,33,24,106,146,84,46,124,63,131,65,4241,788,174,1829,1879,6.495098039215687,12.5,6.985294117647059,15.808823529411764,4.343534057255676,4.738400789733465,6.614017769002961,20.03948667324778,3.6598117811083997,9.596793209148785,3.335155822854018,65.71842927264613,0.4257583821181479,29.615656684744163,88.8045540796964,39.91252050300711,423.0,765.0,9.974062721056356,18.038198538080643,962.0,52.597047566976485,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,29.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,1.475,0.0,5.822,0.0,,0.047,0.0,0.076,0.0,,0.152,0.0,0.31,0.0,,1.323,0.0,5.512,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.834,0.0,0.0,0.0,0.0,32.834,128400.0,1.0,11.0,18.537,0.042,0.125,18.413,5.0,27.0,2.0,6.0,2.0,3.0,2.0,4.0,0.0,5.0,,,,
06037128500,822900.0,1925.0,2965.0,180,144,160,85,1198,57,100,43,48,893,110,2577,351,4078,0.3961,63,2091,5144.0,9146.0,0,2235,669,4104,3703,4084,614,2091,15,79,98,51,17,47,46,88,151,76,6,29,110,83,66,6,127,73,30,36,4104,768,125,2091,2235,15.025041736227045,12.020033388981636,13.35559265442404,7.0951585976627705,6.382978723404255,11.198208286674133,4.8152295632698765,5.375139977603583,4.268529297632907,8.607160372731732,3.012912482065997,56.24316641154603,0.0,16.301169590643276,90.67091087169442,29.36394069823051,703.0,531.0,17.12962962962963,12.938596491228072,893.0,42.70683883309421,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.456,0.0,,0.0,0.0,0.019,0.0,,0.0,0.0,0.077,0.0,,0.0,0.0,1.378,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141,0.0,0.0,0.0,0.0,5.141,128500.0,0.0,1.0,1.685,0.004,0.011,1.674,2.0,29.0,1.0,7.0,0.0,4.0,2.0,3.0,0.0,1.0,,,,
06037128601,938700.0,1639.0,3103.0,112,309,98,136,1474,54,26,43,33,259,272,2982,881,5011,0.4712,114,1733,1451.0,6732.0,0,1789,2884,5020,4603,4988,671,1733,39,10,10,11,15,0,34,60,40,9,45,10,170,78,153,59,258,165,62,117,5020,139,120,1733,1789,7.598371777476255,20.963364993215738,6.648575305291724,9.226594301221166,20.84942084942085,10.038610038610038,16.602316602316602,12.741312741312742,9.121395036887995,17.58132109359409,6.578188113098673,21.55377302436126,0.0,57.450199203187246,92.28147554129912,38.71898442008078,283.0,1062.0,5.637450199203188,21.155378486055774,259.0,14.945181765724177,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,29.0,10.0,63.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,,1.475,1.49,0.0,28.95,,0.047,0.018,0.0,0.044,,0.152,0.057,0.0,0.151,,1.323,1.433,0.0,28.799,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.341,0.0,0.0,0.0,0.0,49.341,128601.0,1.0,5.0,8.426,0.019,0.057,8.369,4.0,34.0,1.0,6.0,0.0,3.0,2.0,3.0,1.0,2.0,,,,
06037128602,1101900.0,2008.0,3424.0,64,77,38,53,656,79,72,63,62,622,150,1768,242,2859,0.4842,50,1278,4312.0,6811.0,0,1306,495,2863,2664,2836,604,1278,27,114,79,53,9,10,17,82,71,18,21,18,137,72,93,34,104,0,60,13,2863,470,152,1278,1306,9.75609756097561,11.73780487804878,5.7926829268292686,8.079268292682928,12.700964630225082,11.57556270096463,10.128617363344052,9.967845659163988,8.484162895927602,8.464498076250438,3.912363067292645,63.30935251798561,0.0,17.28955640936081,93.93511988716502,47.26134585289515,519.0,513.0,18.12783793223891,17.918267551519385,622.0,48.6697965571205,,,,,2022,,1.0,,2.0,3.0,2.0,18.0,46.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.456,0.0,,0.0,0.0,0.019,0.0,,0.0,0.0,0.077,0.0,,0.0,0.0,1.378,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,1.456,128602.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,1.0,7.0,0.0,3.0,2.0,3.0,0.0,1.0,,,,
06037128703,689800.0,2252.0,2364.0,125,140,123,219,1307,78,0,34,53,324,527,2297,348,3087,0.4785,138,1631,1731.0,6519.0,0,1803,581,3252,2644,3252,304,1631,14,48,161,30,15,13,25,13,85,78,87,87,15,128,0,0,31,27,70,0,3252,302,22,1631,1803,9.563886763580719,10.711553175210407,9.410864575363426,16.755929609793423,24.074074074074073,0.0,10.493827160493826,16.358024691358025,22.942969090117547,11.273080660835763,8.461066830165542,26.55315232397607,0.0,17.865928659286592,81.30381303813039,18.63887185775598,656.0,271.0,20.17220172201722,8.333333333333332,324.0,19.86511342734519,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,,,,,
06037128704,1123300.0,2278.0,3283.0,33,39,120,56,335,19,61,39,86,623,104,1443,142,2335,0.5335,0,958,4194.0,5624.0,0,1022,205,2335,2067,2335,459,958,24,75,15,70,0,16,0,14,123,34,19,21,56,78,12,43,34,18,34,99,2335,522,101,958,1022,9.850746268656717,11.641791044776118,35.82089552238806,16.716417910447763,3.0497592295345104,9.791332263242374,6.260032102728733,13.804173354735152,7.207207207207207,6.081370449678801,0.0,74.57325746799431,0.0,8.779443254817988,88.52248394004283,47.91231732776618,411.0,374.0,17.6017130620985,16.01713062098501,623.0,65.03131524008352,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,
06037128801,674700.0,1980.0,3066.0,160,76,200,74,1476,69,34,52,9,493,233,2729,361,3740,0.5052,31,1969,2598.0,7252.0,0,2125,571,3740,3004,3694,484,1969,0,26,79,29,20,0,46,73,63,44,9,0,106,27,100,14,42,59,49,10,3740,340,135,1969,2125,10.840108401084011,5.149051490514905,13.550135501355012,5.013550135501355,13.995943204868155,6.896551724137931,10.547667342799189,1.8255578093306288,8.537925980212533,9.6524064171123,1.5744032503809042,35.8246001103144,0.0,15.267379679144385,81.32106118029236,24.581005586592177,389.0,407.0,10.401069518716577,10.882352941176471,475.0,24.123920771965466,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.259,,0.0,0.0,0.0,0.002,,0.0,0.0,0.0,0.007,,0.0,0.0,0.0,1.252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259,0.0,0.0,0.0,0.0,2.259,128801.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,6.0,2.0,2.0,2.0,3.0,0.0,0.0,,,,
06037128802,1037600.0,2237.0,3045.0,123,273,90,64,1313,77,95,55,18,651,119,2534,170,4186,0.4296,22,1964,3654.0,8483.0,0,2276,777,4186,3508,4186,635,1964,21,0,119,0,28,100,108,30,108,31,0,214,79,144,162,18,21,136,132,80,4186,540,111,1964,2276,9.367859862909368,20.792079207920793,6.854531607006854,4.874333587204874,11.827956989247312,14.592933947772657,8.448540706605224,2.7649769585253456,4.696132596685083,4.061156235069278,1.120162932790224,43.07438406224213,0.0,18.561872909698995,83.80315336837076,32.33197556008147,759.0,772.0,18.13186813186813,18.442427138079314,651.0,33.146639511201634,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,128802.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,1.0,7.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,
06037128910,1119700.0,2120.0,3685.0,67,250,135,106,972,118,111,87,129,898,256,2912,285,4728,0.4471,80,1870,5815.0,9522.0,0,1959,1158,4741,4066,4647,785,1870,131,63,75,16,40,26,110,60,39,36,7,27,195,199,216,113,91,65,102,43,4741,589,304,1870,1959,6.893004115226338,25.720164609053498,13.88888888888889,10.905349794238683,13.140311804008908,12.360801781737193,9.688195991091314,14.365256124721604,8.791208791208792,6.027918781725888,4.27807486631016,61.06910312959462,0.0,24.42522674541236,87.49731009253281,41.97860962566845,630.0,1024.0,13.288335794136257,21.598818814596076,893.0,47.75401069518716,,,,,2022,,1.0,,2.0,3.0,4.0,18.0,46.0,30.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,,1.475,0.0,13.101,0.0,,0.047,0.0,0.1709999999999999,0.0,,0.152,0.0,0.697,0.0,,1.323,0.0,12.403,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.576,0.0,0.0,0.0,0.0,17.576,128910.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,,,,
06037131021,718800.0,1516.0,2574.0,11,112,101,54,824,13,55,6,8,192,83,1563,357,3423,0.4317,11,1016,1271.0,3920.0,0,1073,1997,3423,3296,3423,420,1016,3,7,10,12,29,7,17,51,41,42,0,7,90,142,206,158,33,193,199,60,3423,90,75,1016,1073,1.3349514563106795,13.592233009708737,12.257281553398059,6.553398058252427,6.770833333333333,28.645833333333332,3.125,4.166666666666666,5.310300703774792,10.429447852760736,1.0826771653543308,32.4234693877551,0.0,58.34063686824423,96.2898042652644,41.338582677165356,226.0,1081.0,6.602395559450774,31.580484954718084,165.0,16.24015748031496,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,
06037131022,653400.0,1865.0,1984.0,74,62,114,63,859,51,10,16,11,170,102,1876,446,2913,0.4576,31,1029,1072.0,3948.0,0,1102,1367,2917,2412,2866,264,1029,51,58,26,24,25,0,0,19,0,74,0,56,85,48,84,6,82,70,36,81,2917,137,27,1029,1102,8.614668218859139,7.217694994179278,13.271245634458673,7.334109429569266,30.0,5.88235294117647,9.411764705882353,6.470588235294119,5.437100213219616,15.31067627875043,3.012633624878523,27.152988855116515,0.0,46.86321563249914,84.15910676901605,25.65597667638484,333.0,492.0,11.415838189921152,16.866643812135756,164.0,15.937803692905733,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,
06037131023,622300.0,1852.0,1747.0,0,77,58,8,431,12,0,3,43,393,72,1447,309,2774,0.3584,5,824,2156.0,3734.0,0,824,1717,2774,2624,2764,452,824,0,23,14,8,5,0,52,22,34,35,0,50,111,172,27,50,82,38,71,25,2774,202,160,824,824,0.0,17.865429234338748,13.45707656612529,1.8561484918793503,3.0534351145038165,0.0,0.7633587786259541,10.941475826972011,4.97581202487906,11.13914924297044,0.6067961165048543,57.73968934118907,0.0,61.89617880317232,94.93487698986975,54.85436893203883,243.0,576.0,8.759913482335977,20.76423936553713,362.0,43.932038834951456,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,29.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,
06037131024,641300.0,2392.0,1682.0,22,124,82,46,524,25,41,33,26,564,217,2338,378,3964,0.4659,127,1088,2966.0,5343.0,33,1094,2397,3984,3613,3944,613,1088,25,243,46,14,55,0,89,36,47,35,0,14,73,74,92,46,83,91,173,137,3984,216,309,1088,1094,4.198473282442748,23.66412213740458,15.648854961832063,8.778625954198473,4.432624113475177,7.2695035460992905,5.851063829787234,4.609929078014184,9.281437125748502,9.535822401614531,11.67279411764706,55.511884708965,3.0164533820840953,60.165662650602414,91.60750507099391,56.341911764705884,604.0,769.0,15.160642570281125,19.302208835341368,525.0,48.25367647058824,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,32.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,
06037131100,734500.0,2914.0,2370.0,0,0,8,8,149,97,192,67,56,934,150,1978,235,3329,0.3761,55,1083,5453.0,6295.0,29,1083,1617,3340,2986,3329,600,1083,12,33,53,12,6,68,27,68,130,38,18,9,50,55,141,75,73,69,77,101,3340,572,344,1083,1083,0.0,0.0,5.369127516778524,5.369127516778524,10.385438972162742,20.556745182012847,7.173447537473233,5.995717344753747,7.583417593528817,7.059176930009012,5.078485687903971,86.6243050039714,2.677746999076639,48.41317365269461,89.69660558726345,55.4016620498615,474.0,641.0,14.191616766467066,19.191616766467064,916.0,84.57987072945522,,,,,2022,,1.0,,2.0,3.0,6.0,27.0,46.0,30.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,10.189,0.0,,0.0,0.0,0.133,0.0,,0.0,0.0,0.542,0.0,,0.0,0.0,9.647,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.56,0.0,0.0,0.0,0.0,22.56,131100.0,0.0,2.0,3.37,0.008,0.023,3.348,1.0,21.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,7.0,,,,
06037131200,649000.0,1779.0,2740.0,0,8,17,15,268,86,230,34,29,948,52,1843,416,3734,0.4883,12,1216,5843.0,6769.0,0,1216,1412,3796,3673,3764,751,1216,76,86,34,12,31,42,22,71,108,73,30,55,38,81,34,82,133,153,281,73,3796,613,318,1216,1216,0.0,2.9850746268656714,6.343283582089552,5.597014925373134,9.071729957805907,24.261603375527425,3.5864978902953584,3.059071729957806,2.821486706456864,11.140867702196037,0.9868421052631579,86.31998818141527,0.0,37.19704952581665,97.58235919234856,61.75986842105263,640.0,875.0,16.859852476290833,23.050579557428872,931.0,76.5625,,,,,2022,,1.0,,2.0,3.0,12.0,27.0,46.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,,,,
06037131300,653000.0,1407.0,2238.0,31,0,44,0,207,152,54,47,105,989,165,2293,383,4485,0.3954,100,1196,6023.0,7319.0,0,1196,2843,4502,4189,4447,639,1196,48,68,99,57,8,30,68,65,115,59,13,95,145,137,128,139,131,248,125,124,4502,506,397,1196,1196,14.975845410628018,0.0,21.256038647342994,0.0,15.369059656218404,5.460060667340748,4.752275025278059,10.616784630940344,7.195813344962931,8.539576365663322,8.361204013377927,82.29266293209456,0.0,63.14971123944913,94.19833595682483,53.42809364548495,725.0,1177.0,16.103953798311863,26.143936028431806,903.0,75.50167224080268,,,,,2022,,1.0,,2.0,3.0,12.0,27.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,1.475,0.0,8.734,0.0,,0.047,0.0,0.114,0.0,,0.152,0.0,0.465,0.0,,1.323,0.0,8.269,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209,0.0,0.0,0.0,0.0,10.209,131300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,7.0,,,,
06037131400,623600.0,2095.0,2306.0,106,90,132,125,986,37,102,133,119,830,114,3350,457,6033,0.4524,68,1816,4868.0,8723.0,0,1912,2970,6175,5675,6134,902,1816,24,90,47,136,43,33,49,81,114,114,98,82,157,146,258,55,105,188,139,141,6175,391,367,1816,1912,10.75050709939148,9.127789046653144,13.387423935091277,12.677484787018257,4.457831325301205,12.289156626506024,16.02409638554217,14.337349397590362,3.4029850746268657,7.575004143875352,3.7444933920704844,55.806488593373835,0.0,48.097165991902834,92.51711770459733,49.669603524229075,911.0,1189.0,14.753036437246964,19.255060728744937,758.0,41.740088105726876,,,,,2022,,1.0,,2.0,3.0,12.0,27.0,45.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,2.911,0.0,,0.0,0.0,0.038,0.0,,0.0,0.0,0.155,0.0,,0.0,0.0,2.756,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.911,7.0,0.0,0.0,7.0,9.911,131400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,,,,
